イベントID	step	区分	イベント名	強度_0to1	対象	主な影響方向	発生源	関連国	日本社会状態	若者への入力文
OE052	52	組織判断	企業・組織の採用育成判断	0.52	若者・現役世代	採用不安↑ 若手育成経路↓	組織運営LLM	日本	未来通信システム株式会社: SNS93.1・労働91.6でさらに悪化。安保クラウド専門職に絞り心理安全訴求で超厳選継続。 / 北関東精密加工株式会社: 採用凍結継続。三指標（SNS93.1・労働91.6・財政90.7）すべて悪化し解除根拠ゼロ。 / 東北ライフライン保守株式会社: 高専・工業高校協定を死守継続。SNS不安93.1激化で安定訴求を強調するも採用費上限は変えられない。	未来通信システム株式会社: SNS93.1でAI人材でも精神限界近接。入社前後の心理支援需要が急増し選別不安が加速する。 / 北関東精密加工株式会社: SNS93.1の不安が将来設計を侵食し、在籍若手の離職衝動が臨界点に接近しつつある。 / 東北ライフライン保守株式会社: SNS不安93.1下で地方インフラ就職への関心は微増するも、待遇改善余地なく定着率は改善困難。 現役側には 未来通信システム株式会社: 政策バッファ10.8で転換リスクが自己責任化。中堅IT職の再学習圧力が内部圧力として顕在化。 / 北関東精密加工株式会社: 財政悪化と雇用維持の板挟みが続き、現役世代の心理的負荷と将来不安が着実に増大する。 / 東北ライフライン保守株式会社: 財政圧迫下での過重負荷継続。衝突拡大でインフラ維持の使命感は高まるが疲弊リスクが増大。
FB069	53	社会反応	社会的撤退の拡大	0.42	全体	希望経路↓ 雇用不確実性↑	若者・現役行動フィードバック	日本国内	撤退39.3、情報過敏20.0、ケア19.5	撤退・回避が増え、学習や就労移行の経路が細く見えやすい。
FB070	53	社会反応	ケア負担の制度要求	0.28	全体	財政圧力↑ 制度信頼↓	若者・現役行動フィードバック	日本国内	撤退39.3、情報過敏20.0、ケア19.5	介護やケア負担が個人の限界を超え、制度対応を求める声が強まる。
OE053	53	組織判断	企業・組織の採用育成判断	0.47	若者・現役世代	育成経路↑ 地域接続↑	組織運営LLM	日本	東京湾岸工科専門学校: SNS不安94.3で志願者萎縮が更に深刻化。就職実績の即時数値開示と地域企業保証型コースを前面に押し出す。 / 未来通信システム株式会社: SNS94.3で採用市場さらに混乱。安保クラウド特化の超厳選継続、心理安全訴求を採用広報の前面に配置。 / 首都圏業務支援株式会社: 解散登記完了済み。採用機能は法的に消滅。前組織としての記録のみ残存。	東京湾岸工科専門学校: 将来不安が最高水準に達し入学者の精神的負荷が増大。就職保証型コースへの需要集中と選別不安が同時発生する。 / 未来通信システム株式会社: SNS94.3で入社前離脱・早期退職リスクが過去最高水準に到達、心理ケア特化対応が不可欠になる。 / 首都圏業務支援株式会社: 元若手従業員がSNS94.3上でBPO就職回避の生きた証言者として機能。同業種への新卒流入がさらに減退。 現役側には 東京湾岸工科専門学校: AI・ロボ移行加速で専門スキル陳腐化リスクが高まり、社会人再訓練需要が教育機関へ流入し始める。 / 未来通信システム株式会社: 政策余力消失で社会保障不安が現役世代に波及、社内セーフティネット構築への期待と依存が高まる。 / 首都圏業務支援株式会社: 労働市場92.6下での元中高年従業員の再就職は構造的困難。財政圧力92.4下で公的支援の受け皿も限界近傍。
FB071	54	社会反応	社会的撤退の拡大	0.34	全体	希望経路↓ 雇用不確実性↑	若者・現役行動フィードバック	日本国内	撤退34.8、情報過敏27.9、ケア19.4	撤退・回避が増え、学習や就労移行の経路が細く見えやすい。
FB072	54	社会反応	ケア負担の制度要求	0.28	全体	財政圧力↑ 制度信頼↓	若者・現役行動フィードバック	日本国内	撤退34.8、情報過敏27.9、ケア19.4	介護やケア負担が個人の限界を超え、制度対応を求める声が強まる。
FB073	54	社会反応	情報過敏の拡大	0.30	全体	SNS不安↑ 地政学体感リスク↑	若者・現役行動フィードバック	日本国内	撤退34.8、情報過敏27.9、ケア19.4	ニュースやSNSの確認が増え、外圧が日常の不安として体感されやすくなる。
OE054	54	組織判断	企業・組織の採用育成判断	0.46	若者・現役世代	育成経路↑ 地域接続↑	組織運営LLM	日本	未来通信システム株式会社: 安保クラウド超厳選継続。SNS92.5疲弊に対し内製支援充実を採用広報の主軸へ据える。 / 北関東精密加工株式会社: 採用凍結継続。財政93.6・労働市場不確実90.5で解除根拠はなく、エネルギーショックが追い打ち。 / 関東広域ロジスティクス株式会社: 新卒管理候補の目標未達を引き続き受容。中途採用も応募減が続き実質的な採用力低下が常態化。	未来通信システム株式会社: WE062の制度裏切り感増大。社内支援の充実が数少ない安心源として若手定着に機能する。 / 北関東精密加工株式会社: エネルギー高騰で生活コスト増加。制度支援の遅れ確定により地方中小への残留意欲が一段と低下する。 / 関東広域ロジスティクス株式会社: 生活費増・制度信頼低下・SNS疲労が重なり、物流職への若年応募がさらに減少する。 現役側には 未来通信システム株式会社: WE060エネルギー費上昇で生活圧迫。職務転換圧力との二重負荷が中堅層の慢性疲弊を深める。 / 北関東精密加工株式会社: 賃上げ余力40のまま実質賃金低下。エネルギーコスト上昇と財政手詰まりで中堅層の将来不安が蓄積する。 / 関東広域ロジスティクス株式会社: 家計圧迫と賃上げ不能の二重苦が継続。SNS慢性疲労が現場士気をさらに侵食する。
WE060	54	世界イベント	エネルギー価格ショック	0.20	全体	生活コスト↑ 子ども意向↓	エネルギー価格圧力	ウクライナ(限定戦争)、北朝鮮(限定戦争)、台湾(間接衝突)、ロシア(間接衝突)、韓国(間接衝突)	ステップ54: 財政圧力が93.6。高リスク国: ウクライナ(限定戦争)、北朝鮮(限定戦争)、台湾(間接衝突)、ロシア(間接衝突)、韓国(間接衝突)。日本の緩衝政策余力は9.0。	エネルギー圧力が高く、家計と移動・電気代への不安が増える。
WE061	54	世界イベント	地政学SNS不安拡散の高止まり	0.99	全体	不安↑ 怒り↑ 逃避行動↑ 慢性負荷↑	SNS不安増幅	ウクライナ(限定戦争)、北朝鮮(限定戦争)、台湾(間接衝突)、ロシア(間接衝突)、韓国(間接衝突)	ステップ54: 財政圧力が93.6。高リスク国: ウクライナ(限定戦争)、北朝鮮(限定戦争)、台湾(間接衝突)、ロシア(間接衝突)、韓国(間接衝突)。日本の緩衝政策余力は9.0。	危機情報がSNSで増幅し、不安と怒りが日常会話に入り込む。 新しい事件というより、高い不安が続いて疲労感を生む。
WE062	54	制度制約	財政制約による支援遅れの高止まり	1.00	全体	制度信頼↓ 裏切られ感↑ 慢性負荷↑	日本社会状態	日本	ステップ54: 財政圧力が93.6。高リスク国: ウクライナ(限定戦争)、北朝鮮(限定戦争)、台湾(間接衝突)、ロシア(間接衝突)、韓国(間接衝突)。日本の緩衝政策余力は9.0。	財政圧力により若者支援や生活支援が遅れ、制度への失望が出やすい。 新しい事件というより、高い不安が続いて疲労感を生む。
FB074	55	社会反応	社会的撤退の拡大	0.28	全体	希望経路↓ 雇用不確実性↑	若者・現役行動フィードバック	日本国内	撤退31.8、情報過敏20.5、ケア15.4	撤退・回避が増え、学習や就労移行の経路が細く見えやすい。
OE055	55	組織判断	企業・組織の採用育成判断	0.46	若者・現役世代	育成経路↑ 地域接続↑	組織運営LLM	日本	未来通信システム株式会社: 安保クラウド需要継続。SNS88.4微減を受け内製支援実績を採用広報の核に維持し厳選継続。 / さくら在宅ケア株式会社: 新卒ゼロ継続。財政92.1で公的施設削減加速し有資格中途の流出増。体験就労口維持・転職者優先捕捉。 / 北関東精密加工株式会社: 採用凍結を原則維持。財政92.1で解除根拠弱いが労働不足78から欠員補充の最小限検討を開始。	未来通信システム株式会社: 内製支援充実企業として選好度上昇。AI選別不安は継続するが定着率格差拡大。 / さくら在宅ケア株式会社: 公的施設削減で若手有資格者の民間流入増。ただし待遇改善困難で疲弊感と二重就労が広がる。 / 北関東精密加工株式会社: 採用凍結継続で地方中堅の採用魅力が低下。離職衝動はわずか緩和も就活不安は地方若手に残存。 現役側には 未来通信システム株式会社: 民間AI基盤移行加速で中堅IT職に職務転換圧力。社内支援で流出は抑制される見通し。 / さくら在宅ケア株式会社: 財政削減で公的介護職が整理縮小。中堅層が民間へ流入するが待遇格差拡大で疲弊感が高まる。 / 北関東精密加工株式会社: 雇用維持姿勢継続も投資凍結で技能更新機会が枯渇し、熟練人材の先行き不安が増す。
FB075	56	社会反応	ケア負担の制度要求	0.27	全体	財政圧力↑ 制度信頼↓	若者・現役行動フィードバック	日本国内	撤退28.6、情報過敏22.9、ケア18.9	介護やケア負担が個人の限界を超え、制度対応を求める声が強まる。
OE056	56	組織判断	企業・組織の採用育成判断	0.46	若者・現役世代	育成経路↑ 地域接続↑	組織運営LLM	日本	北関東精密加工株式会社: 財政93.0で凍結継続。労働不足78による現場欠員は個別要請ベースで最小限の中途補充のみ判断。 / さくら在宅ケア株式会社: 新卒ゼロ継続。財政93.0で公的施設削減更加速し有資格中途流出増。体験就労口・転職者優先捕捉継続。 / 東京湾岸工科専門学校: 志願者減続くが就職実績の数値訴求と学費分割継続。財政93.0で新規プログラムは凍結維持。	北関東精密加工株式会社: 採用凍結継続でSNS88.7の不安が地域若者に残存。地元製造業への就職回避傾向が微増する。 / さくら在宅ケア株式会社: 公的介護施設削減加速で若手有資格者の就労先不安が高まる。民間移行需要が増加。 / 東京湾岸工科専門学校: 就職保証訴求で入学動機は維持されるが、AI・ロボ実機不足で技術習得格差への不安が拡大しうる。 現役側には 北関東精密加工株式会社: 補助消滅で中堅・ベテランへ業務集約が進み現場負荷が増大。疲弊による退職リスクが浮上する。 / さくら在宅ケア株式会社: 公的施設からの有資格中途流出が継続増加。民間在宅介護への転職者供給が拡大する。 / 東京湾岸工科専門学校: 教職員の疲弊感が継続。賃上げなき負荷増が続けば中堅層の離職意向が静かに蓄積する懸念がある。
FB076	57	社会反応	社会的撤退の拡大	0.32	全体	希望経路↓ 雇用不確実性↑	若者・現役行動フィードバック	日本国内	撤退33.7、情報過敏25.8、ケア18.7	撤退・回避が増え、学習や就労移行の経路が細く見えやすい。
FB077	57	社会反応	ケア負担の制度要求	0.26	全体	財政圧力↑ 制度信頼↓	若者・現役行動フィードバック	日本国内	撤退33.7、情報過敏25.8、ケア18.7	介護やケア負担が個人の限界を超え、制度対応を求める声が強まる。
FB078	57	社会反応	情報過敏の拡大	0.26	全体	SNS不安↑ 地政学体感リスク↑	若者・現役行動フィードバック	日本国内	撤退33.7、情報過敏25.8、ケア18.7	ニュースやSNSの確認が増え、外圧が日常の不安として体感されやすくなる。
OE057	57	組織判断	企業・組織の採用育成判断	0.52	若者・現役世代	採用不安↑ 若手育成経路↓	組織運営LLM	日本	北関東精密加工株式会社: 財政91.4で凍結継続。労働不足84.5が現場欠員を悪化させるが中途補充は個別承認制で最小限に絞る。 / さくら在宅ケア株式会社: 新卒ゼロ継続。労働市場不安84.5で他業種流出者・復職者を優先捕捉。有資格中途の採用窓口を維持。 / 東京湾岸工科専門学校: 志願者減続くが就職実績訴求と学費分割維持。政策余力14.3でも新規プログラム凍結継続。	北関東精密加工株式会社: 採用凍結継続で新卒枠事実上消滅。若手のキャリア展望が見えず離職・不安が拡大する。 / さくら在宅ケア株式会社: 外部の不安定感が強く介護の在籍安定が相対的に魅力化。ただし賃金低迷で離職リスク残存。 / 東京湾岸工科専門学校: 就職不安とAI代替不安が重なり、進路選択への迷いがさらに深化。 現役側には 北関東精密加工株式会社: 現場欠員が中堅社員の負担増に直結。OJT余力の低下で技術継承が機能不全に近づく。 / さくら在宅ケア株式会社: 公的施設削減で有資格者の民間流入が継続増。労働市場不安が流動化を後押し。 / 東京湾岸工科専門学校: 個別相談対応増で教職員の業務負荷が増大。賃上げなき負担増が疲弊リスクを高める。
FB079	58	社会反応	社会的撤退の拡大	0.33	全体	希望経路↓ 雇用不確実性↑	若者・現役行動フィードバック	日本国内	撤退34.5、情報過敏31.9、ケア18.2	撤退・回避が増え、学習や就労移行の経路が細く見えやすい。
FB080	58	社会反応	ケア負担の制度要求	0.25	全体	財政圧力↑ 制度信頼↓	若者・現役行動フィードバック	日本国内	撤退34.5、情報過敏31.9、ケア18.2	介護やケア負担が個人の限界を超え、制度対応を求める声が強まる。
FB081	58	社会反応	情報過敏の拡大	0.38	全体	SNS不安↑ 地政学体感リスク↑	若者・現役行動フィードバック	日本国内	撤退34.5、情報過敏31.9、ケア18.2	ニュースやSNSの確認が増え、外圧が日常の不安として体感されやすくなる。
OE058	58	組織判断	企業・組織の採用育成判断	0.53	若者・現役世代	採用不安↑ 若手育成経路↓	組織運営LLM	日本	未来通信システム株式会社: SNS85.6微悪化も財政90.3で政府需要維持。AI要件厳選採用継続し中途補完体制堅持。 / 北関東精密加工株式会社: 財政90.3で凍結継続。労働不足83.5が現場欠員を悪化させるが新規採用予算確保は不可。中途は緊急欠員のみ個別対応。 / さくら在宅ケア株式会社: 新卒ゼロ継続。SNS不安85.6で他業種離職者・復職者の流入増を捕捉継続。有資格中途窓口維持。	未来通信システム株式会社: 財政圧力でAI人材外の就職先が狭まり、SNS不安でIT志望者の選別不安が持続する。 / 北関東精密加工株式会社: 採用凍結・OJT劣化で若手の技術習得機会が縮小。SNS不安高まりで職場定着がさらに低下。 / さくら在宅ケア株式会社: SNS不安85.6で安定職志向が強まり介護分野への流入が若干増加する可能性。 現役側には 未来通信システム株式会社: コンピュート制約でインフラ保有職の価値上昇。職務転換圧力は継続し再学習負担が高まる。 / 北関東精密加工株式会社: 中堅・ベテランへの業務集中が継続。技術継承リスクが積み重なり、退職引き金が増加する懸念。 / さくら在宅ケア株式会社: 不安増大で離職コストが心理的に上昇し在籍意欲が相対的に維持される。
FB082	59	社会反応	社会的撤退の拡大	0.42	全体	希望経路↓ 雇用不確実性↑	若者・現役行動フィードバック	日本国内	撤退39.6、情報過敏32.0、ケア11.7	撤退・回避が増え、学習や就労移行の経路が細く見えやすい。
FB083	59	社会反応	情報過敏の拡大	0.38	全体	SNS不安↑ 地政学体感リスク↑	若者・現役行動フィードバック	日本国内	撤退39.6、情報過敏32.0、ケア11.7	ニュースやSNSの確認が増え、外圧が日常の不安として体感されやすくなる。
OE059	59	組織判断	企業・組織の採用育成判断	0.51	若者・現役世代	採用不安↑ 若手育成経路↓	組織運営LLM	日本	未来通信システム株式会社: 財政89.0・安保需要増で政府案件優先採用。AI要件厳選新卒＋中途補完体制を継続。 / さくら在宅ケア株式会社: 新卒ゼロ継続。労働不足圧力92で中途・有資格者・復職者の窓口を維持し確保継続。 / 東京湾岸工科専門学校: 志願者減傾向継続。就職実績の外部発信を強化し防衛継続。新規プログラム凍結維持。	未来通信システム株式会社: 安保・クラウド特化でセキュリティ職需要増加。AI非対応者の選別圧は引き続き強まる。 / さくら在宅ケア株式会社: SNS不安83.0に微減も流入継続。エネルギー上昇で生活費圧迫の不安が新たに重なる。 / 東京湾岸工科専門学校: 就職先不透明感は継続するが職業訓練需要の潜在的上昇が若者流入の契機になりうる。 現役側には 未来通信システム株式会社: 既存IT職は安保・クラウド資格取得を迫られ再教育負荷が増大。転換速度差で分断が進む。 / さくら在宅ケア株式会社: 消耗品コスト上昇で現場負担増。賃金改善なく定着維持に限界接近の兆しが出始める。 / 東京湾岸工科専門学校: 教職員の疲弊蓄積が構造化し中核人材の離職リスクが漸増する。
FB084	60	社会反応	社会的撤退の拡大	0.50	全体	希望経路↓ 雇用不確実性↑	若者・現役行動フィードバック	日本国内	撤退43.5、ケア17.9、情報過敏15.7	撤退・回避が増え、学習や就労移行の経路が細く見えやすい。
OE060	60	組織判断	企業・組織の採用育成判断	0.50	若者・現役世代	採用不安↑ 若手育成経路↓	組織運営LLM	日本	未来通信システム株式会社: 財政87.9継続・政府案件優先体制維持。AI・安保スキル厳選新卒＋中途補完を堅持。 / 北関東精密加工株式会社: 財政87.9・採用凍結継続。労働不確実80.0で技術欠員深刻化。緊急技術職のみ個別採用を限定検討。 / 東京湾岸工科専門学校: 制度不信で志願者減継続。就職実績訴求継続。社会人入学の試験的案内を開始。	未来通信システム株式会社: WE064による制度失望で大企業・安保枠への集中志向が強まる。AI選別不安は高止まり継続。 / 北関東精密加工株式会社: 技術継承負荷で若手疲弊継続。SNS不安81.2・制度失望で離職リスク構造化。将来不透明感増大。 / 東京湾岸工科専門学校: 制度不信拡大の中、就職実績とスキル証拠化が進路判断の安心材料として機能し始める。 現役側には 未来通信システム株式会社: SNS慢性不安と安保職務転換圧力の重なりで心理的疲弊感が蓄積。高スキル層の引き留め難度が上昇。 / 北関東精密加工株式会社: 中堅への技術・業務集中継続悪化。WE064の裏切られ感が職場モラール低下に波及。燃え尽きリスク上昇。 / 東京湾岸工科専門学校: 財政制約で社会人再教育需要が高まり、資格取得目的の中途入学回帰需要が緩やかに増加。
WE063	60	世界イベント	地政学SNS不安拡散の高止まり	0.66	全体	不安↑ 怒り↑ 逃避行動↑ 慢性負荷↑	SNS不安増幅	ウクライナ(限定戦争)、台湾(間接衝突)、北朝鮮(間接衝突)、韓国(間接衝突)、ロシア(間接衝突)	ステップ60: 財政圧力が87.9。高リスク国: ウクライナ(限定戦争)、台湾(間接衝突)、北朝鮮(間接衝突)、韓国(間接衝突)、ロシア(間接衝突)。日本の緩衝政策余力は17.4。	危機情報がSNSで増幅し、不安と怒りが日常会話に入り込む。 新しい事件というより、高い不安が続いて疲労感を生む。
WE064	60	制度制約	財政制約による支援遅れの高止まり	1.00	全体	制度信頼↓ 裏切られ感↑ 慢性負荷↑	日本社会状態	日本	ステップ60: 財政圧力が87.9。高リスク国: ウクライナ(限定戦争)、台湾(間接衝突)、北朝鮮(間接衝突)、韓国(間接衝突)、ロシア(間接衝突)。日本の緩衝政策余力は17.4。	財政圧力により若者支援や生活支援が遅れ、制度への失望が出やすい。 新しい事件というより、高い不安が続いて疲労感を生む。
FB085	61	社会反応	社会的撤退の拡大	0.33	全体	希望経路↓ 雇用不確実性↑	若者・現役行動フィードバック	日本国内	撤退34.3、ケア17.8、情報過敏11.5	撤退・回避が増え、学習や就労移行の経路が細く見えやすい。
OE061	61	組織判断	企業・組織の採用育成判断	0.49	若者・現役世代	採用不安↑ 若手育成経路↓	組織運営LLM	日本	北関東精密加工株式会社: 採用凍結継続。財政87.0・労働不確実82.6で技術欠員深刻化。緊急技術職のみ個別採用を極限定で検討継続。 / 東京湾岸工科専門学校: 志願者減継続。就職追跡成果の対外公開を強化し、社会人入学の試験募集を一件目実施。 / 未来通信システム株式会社: 財政87.0継続・政府案件依存リスク意識。AI安保スキル厳選新卒体制維持、中途補完は即戦力優先。	北関東精密加工株式会社: 技術継承臨界超過で若手への過負荷が進行。OJT崩壊リスクが現実化しつつある。 / 東京湾岸工科専門学校: 就職追跡成果の公開で進学判断の根拠が増え、一部の不安が和らぐ可能性。 / 未来通信システム株式会社: AI安保スキル保有者優遇継続。非対応者は選別不安とSNS不安が重なり心理的負荷が増大する。 現役側には 北関東精密加工株式会社: 中堅燃え尽き構造リスク継続進行。現場抵抗と士気低下が組織的課題へ転化。 / 東京湾岸工科専門学校: 社会人枠の実稼働により再教育需要を吸収。現役世代の転職不安に一定の受け皿提供。 / 未来通信システム株式会社: 現役IT職は安保対応再学習圧力が継続。職務転換補助と心理支援拡充で歯止め試みるも不安は長期化。
FB086	62	社会反応	社会的撤退の拡大	0.30	全体	希望経路↓ 雇用不確実性↑	若者・現役行動フィードバック	日本国内	撤退32.9、情報過敏20.1、ケア17.2	撤退・回避が増え、学習や就労移行の経路が細く見えやすい。
OE062	62	組織判断	企業・組織の採用育成判断	0.55	若者・現役世代	採用不安↑ 若手育成経路↓	組織運営LLM	日本	未来通信システム株式会社: 財政87.9悪化で政府案件縮小リスク増大。AI安保・民間クラウドスキル厳選新卒継続、中途即戦力優先・採用数は微絞り。 / 北関東精密加工株式会社: 採用凍結継続。技術継承危機が実欠員フェーズへ移行し、特定技術職のみ個別採用を極限定で検討。財政87.9で余力なし。 / 東京湾岸工科専門学校: 社会人入学を正式カリキュラムに組み込み、志願者多様化の第二段階へ移行。	未来通信システム株式会社: AI以外スキルへの選別不安がSNS増幅で可視化され、入社後の職務変更リスク意識が高まりエントリー層の躊躇が増加する。 / 北関東精密加工株式会社: 技術継承縮小・OJT崩壊・採用凍結で若手の成長機会が失われSNS不安に連動した離職が加速する恐れ。 / 東京湾岸工科専門学校: SNS不安継続で入学意欲低下リスク残存。個別面談増で中退抑制効果が出始める見込み。 現役側には 未来通信システム株式会社: 財政悪化による政府案件縮小で職務転換圧力が増大し、再学習費用の自己負担懸念が現役世代に広がる。 / 北関東精密加工株式会社: 技術欠員補填のしわ寄せが中堅に集中し燃え尽きが深刻化。組織崩壊リスクが次段階へ移行しつつある。 / 東京湾岸工科専門学校: 教職員管理負担継続だがEAP効果で離職抑制を中期に期待。賃上げ余力の限界は変わらず。
FB087	63	社会反応	社会的撤退の拡大	0.33	全体	希望経路↓ 雇用不確実性↑	若者・現役行動フィードバック	日本国内	撤退34.3、情報過敏21.1、ケア16.4	撤退・回避が増え、学習や就労移行の経路が細く見えやすい。
OE063	63	組織判断	企業・組織の採用育成判断	0.49	若者・現役世代	採用不安↑ 若手育成経路↓	組織運営LLM	日本	未来通信システム株式会社: 財政85.3微緩和で厳選継続・政府案件縮小リスク残存。AI安保・国際スキル軸の新卒維持、中途比率微増で対応。 / 東京湾岸工科専門学校: 社会人入学第二段階継続。委託訓練拡大へ業界実務者非常勤講師確保を優先検討。 / 北関東精密加工株式会社: 採用凍結原則継続。技術継承実欠員フェーズ進行中のため特定技術職のみ個別採用検討を維持。財政85.3で新規枠拡大は不可。	未来通信システム株式会社: AI基盤スキル保有者は採用強化・非保有者の選別不安は継続。 / 東京湾岸工科専門学校: 労働市場不確実81.2でAI就職不安が高まり、専門校入学動機が複雑化・二極化する。 / 北関東精密加工株式会社: 採用凍結継続で新卒採用機会は極小化。現場に残る若手は育成余力減少と過負荷の二重圧力を受け離職傾向が続く。 現役側には 未来通信システム株式会社: 職務転換補助の精度向上で中堅層の再学習支援が実質化へ。 / 東京湾岸工科専門学校: 財政圧力で雇用不安が拡大し、社会人再教育需要が増加。委託訓練対象者層が広がる見込み。 / 北関東精密加工株式会社: 中堅層の退職補充不可が続き、技術保有者への負担集中が加速。燃え尽きリスクは臨界点付近で停滞しており損失リスクが高まる。
OE064	64	組織判断	企業・組織の採用育成判断	0.57	若者・現役世代	採用不安↑ 若手育成経路↓	組織運営LLM	日本	未来通信システム株式会社: 財政87.1上昇で政府案件縮小リスク拡大。AI・安保スキル軸で新卒厳選継続し中途比率をさらに引き上げ対応。 / 北関東精密加工株式会社: 採用凍結原則継続。技術継承実欠員が拡大しており特定加工職のみ中途採用を個別検討。財政87.1で新規枠拡大は引き続き不可。 / 東北ライフライン保守株式会社: SNS不安82.3で応募回復見込み薄。技術高校連携インターン継続し即戦力中途採用枠を前年比1.2倍へ拡張。	未来通信システム株式会社: AI・安保スキル外の若手に選別圧力増大し離職不安再燃の兆候。 / 北関東精密加工株式会社: 技術継承欠員環境で孤立化が進む。SNS不安が離職を現実化させるリスクが増大。 / 東北ライフライン保守株式会社: 応募不足が続き入職者の絶対数が減少。残留者への業務集中リスクが高まる。 現役側には 未来通信システム株式会社: 現役IT職に再スキル圧力高まり職務転換補助活用の巧拙で格差拡大。 / 北関東精密加工株式会社: ベテラン退職による現場負担増が加速。技術ノウハウ流出が不可逆化しつつある。 / 東北ライフライン保守株式会社: 熟練層の技術記録化作業が通常業務に上積みされ疲弊感が増す。賃上げ余地42で定着不安も継続。
OE065	65	組織判断	企業・組織の採用育成判断	0.46	若者・現役世代	育成経路↑ 地域接続↑	組織運営LLM	日本	未来通信システム株式会社: 財政85.3継続・政策余力20.5微回復。AI安保スキル軸で新卒厳選を維持し中途比率引き上げ継続。 / 北関東精密加工株式会社: 採用凍結継続。財政・政策バッファ20.5限界で新規枠不可。技術継承欠員職のみ中途採用を個別検討継続。 / 関東広域ロジスティクス株式会社: 財政圧85.3継続で新規枠凍結維持。中途ドライバー確保を最優先。新卒管理候補は最小限のみ。	未来通信システム株式会社: AI安保スキル外の新卒に選別不安継続。キャリア可視化施策で定着改善の兆しが出始める。 / 北関東精密加工株式会社: 採用停止継続で若手参入機会ほぼゼロ。在籍若手の不安・離職意欲が高止まり継続。 / 関東広域ロジスティクス株式会社: 新卒枠最小・育成停滞で若手はキャリア不透明感を強める。現場固定化への不安からSNS離職言説に感化されやすい。 現役側には 未来通信システム株式会社: 現役IT職への職務転換圧力継続。メンタル支援・補助拡充で段階的な不安緩和が進む見込み。 / 北関東精密加工株式会社: 現場ベテランへの負荷が蓄積。退職欠員が埋まらず技術承継リスクが構造的に拡大。 / 関東広域ロジスティクス株式会社: ドライバー待遇改善は非賃金中心で不満くすぶる。ロボ追加への警戒は継続するが即時解雇リスクは低く雇用安定感は維持。
OE066	66	組織判断	企業・組織の採用育成判断	0.50	若者・現役世代	採用不安↑ 若手育成経路↓	組織運営LLM	日本	北関東精密加工株式会社: 採用凍結継続。欠員の技能職のみ中途を個別検討 / 未来通信システム株式会社: 新卒はAI・安保・基盤に絞り厳選、中途即戦力を厚くする / 首都圏業務支援株式会社: 採用凍結を継続。欠員は短期外注と時短で穴埋め	北関東精密加工株式会社: 不安増幅で定着悪化。技能継承断絶リスクが上がる / 未来通信システム株式会社: 選別不安が強まり、安定志向と早期スキル偏重が進む / 首都圏業務支援株式会社: 入り口縮小と育成薄で流出が続き、地元回帰が増える 現役側には 北関東精密加工株式会社: 現場負荷増と疲労蓄積。改善提案が萎縮しやすい / 未来通信システム株式会社: 不安疲労が増え、再学習と配置転換の負担感が上がる / 首都圏業務支援株式会社: 雇用は守るが負荷増。外注管理と不安対応で疲弊が進む
WE065	66	世界イベント	地政学SNS不安拡散の高止まり	0.63	全体	不安↑ 怒り↑ 逃避行動↑ 慢性負荷↑	SNS不安増幅	ウクライナ(限定戦争)、北朝鮮(間接衝突)、ロシア(間接衝突)、イスラエル(間接衝突)	ステップ66: 財政圧力が85.8。高リスク国: ウクライナ(限定戦争)、北朝鮮(間接衝突)、ロシア(間接衝突)、イスラエル(間接衝突)。日本の緩衝政策余力は19.9。	危機情報がSNSで増幅し、不安と怒りが日常会話に入り込む。 新しい事件というより、高い不安が続いて疲労感を生む。
WE066	66	制度制約	財政制約による支援遅れの高止まり	1.00	全体	制度信頼↓ 裏切られ感↑ 慢性負荷↑	日本社会状態	日本	ステップ66: 財政圧力が85.8。高リスク国: ウクライナ(限定戦争)、北朝鮮(間接衝突)、ロシア(間接衝突)、イスラエル(間接衝突)。日本の緩衝政策余力は19.9。	財政圧力により若者支援や生活支援が遅れ、制度への失望が出やすい。 新しい事件というより、高い不安が続いて疲労感を生む。
FB088	67	社会反応	生活防衛シフト	0.59	全体	生活コスト不安↑ 子ども意向↓	若者・現役行動フィードバック	日本国内	生活防衛36.6、撤退22.9、情報過敏7.9	家計防衛が優先され、将来投資や子どもを迎える判断が後回しになる。
OE067	67	組織判断	企業・組織の採用育成判断	0.55	若者・現役世代	採用不安↑ 若手育成経路↓	組織運営LLM	日本	北関東精密加工株式会社: 凍結は緩和せず。技能欠員のみ中途を厳選採用 / 関東広域ロジスティクス株式会社: 新卒管理候補は最小維持。中途ドライバー優先、他抑制。 / 首都圏業務支援株式会社: 原則凍結継続。欠員は短期外注と副業人材で補完	北関東精密加工株式会社: 採用絞りで不安増。技能継承枠が残る層は定着促進 / 関東広域ロジスティクス株式会社: 管理候補の枠が狭く不安。運用スキル学習で差が出る。 / 首都圏業務支援株式会社: 新卒口が細り不安増。短期スキル志向が強まる 現役側には 北関東精密加工株式会社: 保全・改善負荷増。賃上げ余地薄く疲弊と離職懸念 / 関東広域ロジスティクス株式会社: 現場に効率化圧力。配置転換増えるが雇用維持は優先。 / 首都圏業務支援株式会社: 省人化で負荷増。AI監督・品質管理へ再学習圧力
FB089	68	社会反応	生活防衛シフト	0.87	全体	生活コスト不安↑ 子ども意向↓	若者・現役行動フィードバック	日本国内	生活防衛51.9、撤退14.8、制度要求5.5	家計防衛が優先され、将来投資や子どもを迎える判断が後回しになる。
