イベントID	step	区分	イベント名	強度_0to1	対象	主な影響方向	発生源	関連国	日本社会状態	若者への入力文
OE010	10	組織判断	企業・組織の採用育成判断	0.51	若者・現役世代	採用不安↑ 若手育成経路↓	組織運営LLM	日本	首都圏業務支援株式会社: 新卒は超小枠で継続、中途はAI運用・危機広報を優先採用 / 未来通信システム株式会社: 新卒は厳選継続、中途は省エネ運用・BCPを増枠 / さくら在宅ケア株式会社: 新卒少数維持、資格者・復職者を紹介網で優先確保	首都圏業務支援株式会社: 採用枠縮小で不安増、説明・監督スキルが武器になる / 未来通信システム株式会社: 採用厳選で不安増、安心可視化の研修で定着は上向き / さくら在宅ケア株式会社: 不安が強い層の離職懸念、説明強化で定着を底上げ 現役側には 首都圏業務支援株式会社: 炎上回避・監査対応の負荷増、再配置と役割転換が進む / 未来通信システム株式会社: 再配置・再訓練圧は増すが雇用不安は抑制される / さくら在宅ケア株式会社: 現場負担は減るが運用変更抵抗、合意形成に時間
PL009_01	10	政策探索	暫定承認の返還不安カット（非返還ゾーン＋運用統一）	0.62	参加不規則層（ケア・疾患・単身・失職リスク）と境界にいる周辺層、自治体資源が弱い地域	対象外感↓ 公平感↑ 生活防衛↑ 政策疲労↓ 制度信頼↑	LLM政策探索/構造持続あり	日本	副作用圧100で不信と疲労が拡大、境界層の対象外感がSNSで増幅し二極化が進行。	頑張っても条件の境目で弾かれ、後から請求されるかもという不安がずっと頭から離れない。
PL010_02	10	政策探索	暫定承認・非返還ゾーンの1枚説明（選択式＋不正対策の明示）	0.50	境界にいる周辺層（対象外になりやすい）と参加不規則層、相談員	返還不安↓ 対象外感↓ 政策疲労↓ 制度信頼↑ 生活防衛↑	LLM政策探索/構造持続あり	日本	副作用圧100で炎上・不信が増幅し、政策疲労と公平感欠損が固定化しつつある。	助けは欲しいが、後で返せと言われそうで申請が怖い。
FB014	11	社会反応	生活防衛シフト	0.26	全体	生活コスト不安↑ 子ども意向↓	若者・現役行動フィードバック	日本国内	政策疲労70.7、公平感欠損56.1、情報過敏31.7	家計防衛が優先され、将来投資や子どもを迎える判断が後回しになる。
FB015	11	社会反応	情報過敏の拡大	0.37	全体	SNS不安↑ 地政学体感リスク↑	若者・現役行動フィードバック	日本国内	政策疲労70.7、公平感欠損56.1、情報過敏31.7	ニュースやSNSの確認が増え、外圧が日常の不安として体感されやすくなる。
OE011	11	組織判断	企業・組織の採用育成判断	0.49	若者・現役世代	採用不安↑ 若手育成経路↓	組織運営LLM	日本	未来通信システム株式会社: 新卒は厳選継続、中途は省エネ運用・BCPを増枠 / 首都圏業務支援株式会社: 新卒は極小枠維持、中途はAI運用と危機対応を優先 / さくら在宅ケア株式会社: 新卒少数継続、資格者・復職者優先。紹介網を拡張	未来通信システム株式会社: 厳選採用で不安増、実務AI運用スキルが武器に / 首都圏業務支援株式会社: 新卒口は狭いが、台本運用・監査で初期成長は速い / さくら在宅ケア株式会社: 入職前不安は増すが、説明強化で定着見込みが上がる 現役側には 未来通信システム株式会社: 再訓練と配置転換が常態化、SNS不安ケア負荷増 / 首都圏業務支援株式会社: 現場は監査・切替対応で負荷増、再教育の圧が上がる / さくら在宅ケア株式会社: 業務負荷は軽減も、AI/ロボ手順遵守と監査対応が増える
PL010_01	11	政策探索	副作用公開の炎上抑制シーケンス（要約→対話→月次）	0.58	注意層（不安増幅・手続き疲れ）と対象外反発が強い層、窓口職員	不安増幅↓ 政策疲労↓ 制度信頼↑ 対象外反発↓ 公平感↑	LLM政策探索/構造持続あり	日本	副作用圧100で炎上・不信が増幅し、政策疲労と公平感欠損が固定化しつつある。	情報が多すぎて何が本当か分からず、制度は自分に厳しいだけに見える。
FB016	12	社会反応	生活防衛シフト	0.50	全体	生活コスト不安↑ 子ども意向↓	若者・現役行動フィードバック	日本国内	政策疲労72.3、公平感欠損58.2、生活防衛31.8	家計防衛が優先され、将来投資や子どもを迎える判断が後回しになる。
OE012	12	組織判断	企業・組織の採用育成判断	0.47	若者・現役世代	育成経路↑ 地域接続↑	組織運営LLM	日本	首都圏業務支援株式会社: 新卒は最小枠維持、中途はAI運用・危機対応を厚め / さくら在宅ケア株式会社: 新卒は少数継続。資格者・復職者優先、紹介と地域連携を拡張 / 北関東精密加工株式会社: 新卒枠は最小維持、保全・品質の中途を継続確保	首都圏業務支援株式会社: 採用絞りで不安増、ただしAI監督スキル枠は増える / さくら在宅ケア株式会社: 不安が強い時期でも相談線で定着が上がるが、負荷は残る / 北関東精密加工株式会社: 将来不安は増すが、技能の見える化で定着が一部改善 現役側には 首都圏業務支援株式会社: AI監督・監査へ再配置圧、炎上対応の心理負荷が増す / さくら在宅ケア株式会社: 業務軽減で燃え尽き減。AI不安は説明不足だと反発が出る / 北関東精密加工株式会社: 現場は不安疲労、兼務増で負荷上昇も再配置で失職抑制
PL011_01	12	政策探索	暫定承認・非返還・入口一本化の統合フロー（様式統一＋アナログ選択）	0.62	注意層（非正規・単身・ケア併走・失職リスク）と境界層、窓口職員	政策疲労↓ 公平感↑ 対象外反発↓ 生活防衛↑ 制度信頼↑	LLM政策探索/構造持続あり	日本	副作用圧100と政策疲労70.7が高止まり。SNS不安で誤解と反発が増幅しやすい。	制度が増えるほど自分の番だけ複雑になり、間違える恐怖が増えている。
PL011_02	12	政策探索	副作用公開の炎上抑制強化（要約→対話→月次＋公開粒度の段階化）	0.57	注意層（不安増幅・手続き疲れ）と対象外反発が強い層、窓口職員	不安増幅↓ 政策疲労↓ 制度信頼↑ 公平感↑ 申立て品質↑	LLM政策探索/構造持続あり	日本	副作用圧100と政策疲労70.7が高止まり。SNS不安で誤解と反発が増幅しやすい。	説明がいきなり公開で流れてくると責められている感じがして、余計に不安になる。
PL012_02	12	政策探索	副作用・申立ての先行対話→要約→月次の順序固定	0.55	注意層（不安増幅・手続き疲れ）と対象外反発が強い層、窓口職員	不安増幅↓ 政策疲労↓ 申立て品質↑ 制度信頼↑	LLM政策探索/構造持続あり	日本	副作用圧100と政策疲労72が臨界。境界層の対象外反発がSNS不安を増幅。	数字だけ出されても怖いので、何が起きていてどう直すかを先に話してほしい。
WE021	12	世界イベント	AI雇用不安増幅の高止まり	0.61	全体	希望経路↓ 自己効力感↓ 慢性負荷↑	雇用不確実性	ウクライナ(限定戦争)、ロシア(間接衝突)	ステップ12: SNS不安増幅が82.0。高リスク国: ウクライナ(限定戦争)、ロシア(間接衝突)。日本の緩衝政策余力は28.0。	AIと景気の不確実性により、努力が報われる経路が見えにくくなる。 新しい事件というより、高い不安が続いて疲労感を生む。
WE022	12	世界イベント	地政学SNS不安拡散の高止まり	0.69	全体	不安↑ 怒り↑ 逃避行動↑ 慢性負荷↑	SNS不安増幅	ウクライナ(限定戦争)、ロシア(間接衝突)	ステップ12: SNS不安増幅が82.0。高リスク国: ウクライナ(限定戦争)、ロシア(間接衝突)。日本の緩衝政策余力は28.0。	危機情報がSNSで増幅し、不安と怒りが日常会話に入り込む。 新しい事件というより、高い不安が続いて疲労感を生む。
WE023	12	制度制約	財政制約による支援遅れの高止まり	0.98	全体	制度信頼↓ 裏切られ感↑ 慢性負荷↑	日本社会状態	日本	ステップ12: SNS不安増幅が82.0。高リスク国: ウクライナ(限定戦争)、ロシア(間接衝突)。日本の緩衝政策余力は28.0。	財政圧力により若者支援や生活支援が遅れ、制度への失望が出やすい。 新しい事件というより、高い不安が続いて疲労感を生む。
FB017	13	社会反応	生活防衛シフト	0.69	全体	生活コスト不安↑ 子ども意向↓	若者・現役行動フィードバック	日本国内	政策疲労72.6、公平感欠損57.5、生活防衛42.3	家計防衛が優先され、将来投資や子どもを迎える判断が後回しになる。
OE013	13	組織判断	企業・組織の採用育成判断	0.49	若者・現役世代	採用不安↑ 若手育成経路↓	組織運営LLM	日本	さくら在宅ケア株式会社: 新卒は少数維持。資格者・復職者・地域紹介を優先し採用不安に配慮 / 首都圏業務支援株式会社: 新卒は最小継続、炎上対応とAI監督の中途を増やす / 東北ライフライン保守株式会社: 新卒枠維持、応募減は地元奨学金＋中途即戦力で補完	さくら在宅ケア株式会社: 不安が増えやすいが、伴走と見える化で定着率が上がりやすい / 首都圏業務支援株式会社: 新卒枠は狭いが、運用監督・危機対応の成長機会は増 / 東北ライフライン保守株式会社: 不安は残るが、資格可視化で定着と成長見通しが増える 現役側には さくら在宅ケア株式会社: 事務負荷減で現場集中。ただし機器運用と説明責任の負担が増える / 首都圏業務支援株式会社: 炎上対応と監査業務が増え、心理負荷と再訓練需要が上昇 / 東北ライフライン保守株式会社: 現場に再学習負荷、説明責任業務が増え疲弊リスクも
PL012_01	13	政策探索	境界救済の運用統一＋不正対策の可視化	0.60	境界層（対象外になりやすい周辺層）と参加不規則層、自治体職員	対象外反発↓ 公平感↑ 制度信頼↑ 政策疲労↓	LLM政策探索/構造持続あり	日本	副作用圧100と政策疲労72が臨界。境界層の対象外反発がSNS不安を増幅。	困った時にルールが自治体で変わり、説明も曖昧で置いていかれる感じがする。
PL013_02	13	政策探索	副作用・申立ての超軽量『先行対話』常設	0.52	注意層（不安増幅・対象外反発）/申立て利用者/窓口職員/地域の支援者	不安増幅↓ 政策疲労↓ 申立て品質↑ 制度信頼↑ 対象外反発↓	LLM政策探索/構造持続あり	日本	SNS不安増幅下で副作用圧が限界、説明と運用差が炎上し政策疲労と対象外反発が固定化	ニュースやSNSで不安が増えるのに、公式の説明は遅くて遠い
