イベントID	step	区分	イベント名	強度_0to1	対象	主な影響方向	発生源	関連国	日本社会状態	若者への入力文
OE009	9	組織判断	企業・組織の採用育成判断	0.47	若者・現役世代	育成経路↑ 地域接続↑	組織運営LLM	日本	首都圏業務支援株式会社: 新卒は最少維持で厳選。中途は設計・監査・BCP中心 / 東京湾岸工科専門学校: 常勤は据置、非常勤・企業常駐講師で変動対応 / 未来通信システム株式会社: 新卒は安保・省電力適性で絞り中途増	首都圏業務支援株式会社: 新卒枠縮小で不安増。監督業務の習得機会は増える / 東京湾岸工科専門学校: 情報不安は増えるが、見通し設計で離脱を抑える / 未来通信システム株式会社: 選別強化で不安増、透明評価で納得感も上がる 現役側には 首都圏業務支援株式会社: 現場に監査・説明責任が増え、再学習と負荷が上がる / 東京湾岸工科専門学校: 再学習需要増。夜間・短期講座で転機を作る / 未来通信システム株式会社: 再学習圧増、内製回帰で役割再編が進む
PL007_02	9	政策探索	供給網ショック時の雇用・シフト維持の通常補助（時限）	0.58	シフト減の影響を受けやすい非正規・若年勤労者が多い事業所（小売・外食・物流等）	雇用不安↓ 生活防衛↑ 将来経路↑ 二極化↓ 生活費急変の窓口流入↓	LLM政策探索/通常政策のみ	日本	施策が積み上がり情報過多と手続き負担が限界。対象外反発と現場疲弊で二極化が進行。	物価も不安なのにシフトが減り、将来の計画が立てられない。
PL008_01	9	政策探索	支援導線の一本化優先（予約→自己判定→窓口の順に統合）	0.62	注意層（単身・非正規・若年勤労）と中間層の制度迷子、窓口混雑で離脱する層	情報過多↓ 申請迷子↓ 政策疲労↓ 受給漏れ↓ 制度信頼↑ 公平感↑	LLM政策探索/通常政策のみ	日本	施策追加で副作用が飽和。SNS不安下で対象外反発と手続き疲れが増幅し二極化が進行。	支援が多すぎて結局どれも自分は対象外だと思い、調べる前に諦めた。
PL009_02	9	政策探索	対象外・上限・期限の共通説明＋SNS誤解の30秒即応	0.55	対象外反発層、勤労中間層、SNSで不安が増幅して制度不信に傾く層	制度信頼↑ 公平感↑ 財政不安↓ 対象外反発↓ 政策疲労↓	LLM政策探索/通常政策のみ	日本	SNS不安で誤解が拡散し、制度迷子と対象外反発が政策疲労・公平感欠損を増幅。	SNSで『どうせ自分は対象外』が回ってきて、将来の計画を立てる気力が削られる。
FB011	10	社会反応	生活防衛シフト	0.48	全体	生活コスト不安↑ 子ども意向↓	若者・現役行動フィードバック	日本国内	政策疲労71.6、公平感欠損57.8、生活防衛30.9	家計防衛が優先され、将来投資や子どもを迎える判断が後回しになる。
FB011	10	社会反応	生活防衛シフト	0.48	全体	生活コスト不安↑ 子ども意向↓	若者・現役行動フィードバック	日本国内	政策疲労71.6、公平感欠損57.8、生活防衛30.9	家計防衛が優先され、将来投資や子どもを迎える判断が後回しになる。
FB012	10	社会反応	情報過敏の拡大	0.26	全体	SNS不安↑ 地政学体感リスク↑	若者・現役行動フィードバック	日本国内	政策疲労71.6、公平感欠損57.8、生活防衛30.9	ニュースやSNSの確認が増え、外圧が日常の不安として体感されやすくなる。
FB012	10	社会反応	情報過敏の拡大	0.26	全体	SNS不安↑ 地政学体感リスク↑	若者・現役行動フィードバック	日本国内	政策疲労71.6、公平感欠損57.8、生活防衛30.9	ニュースやSNSの確認が増え、外圧が日常の不安として体感されやすくなる。
OE010	10	組織判断	企業・組織の採用育成判断	0.46	若者・現役世代	育成経路↑ 地域接続↑	組織運営LLM	日本	未来通信システム株式会社: 新卒は安保・省電力・説明力で厳選し中途増、内製比率上げる / 桐野市産業雇用課: 若者採用支援は継続、SNS不安の説明と伴走を強化 / 首都圏業務支援株式会社: 新卒は最少厳選維持。中途は監査・BCP・対外説明役を増やす	未来通信システム株式会社: 評価透明化で納得感は増すが、要件厳格化で応募不安が残る / 桐野市産業雇用課: 不安が強い時期ほど公的支援窓口が安心材料になりやすい / 首都圏業務支援株式会社: 採用枠は狭いが、監督・危機対応スキルの成長機会は増える 現役側には 未来通信システム株式会社: 再配置・再学習が常態化し、説明責任と運用負荷が増える / 桐野市産業雇用課: 現役は配置転換と兼業が増え、学び直し負荷が上がる / 首都圏業務支援株式会社: 監査・説明責任が増え負荷上昇。再配置で雇用不安は抑えめ
PL009_01	10	政策探索	導線一本化の先行実装（予約→自己判定→窓口）	0.60	注意層（単身・非正規・若年勤労）と中間層の制度迷子、窓口混雑で離脱する層	申請迷子↓ 情報過多↓ 受給漏れ↓ 政策疲労↓ 公平感↑ 制度信頼↑	LLM政策探索/通常政策のみ	日本	SNS不安で誤解が拡散し、制度迷子と対象外反発が政策疲労・公平感欠損を増幅。	制度が多すぎて自分が対象か分からず、時間だけ奪われる不安が強い。
FB013	11	社会反応	生活防衛シフト	0.46	全体	生活コスト不安↑ 子ども意向↓	若者・現役行動フィードバック	日本国内	政策疲労73.5、公平感欠損58.4、生活防衛29.6	家計防衛が優先され、将来投資や子どもを迎える判断が後回しになる。
FB013	11	社会反応	生活防衛シフト	0.46	全体	生活コスト不安↑ 子ども意向↓	若者・現役行動フィードバック	日本国内	政策疲労73.5、公平感欠損58.4、生活防衛29.6	家計防衛が優先され、将来投資や子どもを迎える判断が後回しになる。
OE011	11	組織判断	企業・組織の採用育成判断	0.50	若者・現役世代	採用不安↑ 若手育成経路↓	組織運営LLM	日本	未来通信システム株式会社: 新卒は不安耐性/説明力/安保で厳選、中途増で即戦力補完 / 北関東精密加工株式会社: 新卒最小枠維持、保全/品質/生技の中途を優先継続 / 桐野市産業雇用課: 若者採用支援は継続、風評沈静と説明会を増やす	未来通信システム株式会社: 選抜不安が増える一方、透明評価とケアで離脱を抑制 / 北関東精密加工株式会社: 採用枠は狭いが技能の見える化で成長の道筋は明確化 / 桐野市産業雇用課: SNS不安で応募躊躇が増えるが、伴走で安心感は回復 現役側には 未来通信システム株式会社: 再学習と配置転換が増加、説明責任負荷と心理負担が上昇 / 北関東精密加工株式会社: 配置転換と標準化で負荷増、再学習支援が不足すると摩擦 / 桐野市産業雇用課: 誤情報対応で窓口負担増、再配置と兼業で収入下支え
PL010_01	11	政策探索	30秒即応の誤解訂正を運用化（炎上予防版）	0.62	SNS不安増幅層・対象外反発層・勤労中間層	制度信頼↑ 公平感↑ 財政不安↓ 政策疲労↓ 情報過多↓	LLM政策探索/通常政策のみ	日本	SNS不安が誤解を増幅し、対象外反発と政策疲労が固定化。導線は増やさず精度を上げる局面。	何が本当で自分が対象か分からず、調べるほど疲れて不信になる。
PL010_02	11	政策探索	自己判定→予約→窓口の分岐を1画面に圧縮（電話同等）	0.58	制度迷子・申請疲れ層（単身/非正規/若年勤労/デジタル弱者）	申請迷子↓ 受給漏れ↓ 待ち時間↓ 政策疲労↓ 公平感↑	LLM政策探索/通常政策のみ	日本	SNS不安が誤解を増幅し、対象外反発と政策疲労が固定化。導線は増やさず精度を上げる局面。	手続きが多段で途中で詰まり、結局あきらめる人が出ている。
PL011_01	11	政策探索	新規メニュー追加の一時停止＋統合ロードマップ提示	0.58	制度不信・対象外反発・申請疲れ層（注意層＋勤労中間層）	情報過多↓ 政策疲労↓ 制度信頼↑ 公平感↑	LLM政策探索/通常政策のみ	日本	SNS不安増幅で誤解が拡散し、対象外反発と手続き疲れが政策疲労を押し上げている	制度が次々変わって追えず、結局自分は対象外だと思ってしまう
FB014	12	社会反応	生活防衛シフト	0.59	全体	生活コスト不安↑ 子ども意向↓	若者・現役行動フィードバック	日本国内	政策疲労75.5、公平感欠損59.7、生活防衛36.7	家計防衛が優先され、将来投資や子どもを迎える判断が後回しになる。
FB014	12	社会反応	生活防衛シフト	0.59	全体	生活コスト不安↑ 子ども意向↓	若者・現役行動フィードバック	日本国内	政策疲労75.5、公平感欠損59.7、生活防衛36.7	家計防衛が優先され、将来投資や子どもを迎える判断が後回しになる。
OE012	12	組織判断	企業・組織の採用育成判断	0.53	若者・現役世代	採用不安↑ 若手育成経路↓	組織運営LLM	日本	未来通信システム株式会社: 新卒は適応力/説明力/安保素養で厳選し中途即戦力を厚め / 関東広域ロジスティクス株式会社: 新卒は拠点運営候補を厳選維持。中途・協力会社増 / 北関東精密加工株式会社: 新卒最小枠維持、即戦力の保全/品質/生技を優先継続	未来通信システム株式会社: 選別不安が強まり、安心の筋道提示と研修参加が重視される / 関東広域ロジスティクス株式会社: 選別感と不安が増す一方、現場×AIの成長経路は明確化 / 北関東精密加工株式会社: 採用枠小さく不安増、技能とAI手順で成長機会は残る 現役側には 未来通信システム株式会社: 不安増で疲労が蓄積し、監査/省電力の再学習と配置転換が進む / 関東広域ロジスティクス株式会社: 手動退避負担と対人対応が増加。再配置で役割再定義圧力 / 北関東精密加工株式会社: 配置転換と負荷調整が増え、将来不安と疲労が残りやすい
PL011_02	12	政策探索	窓口負荷の地域分散（コールバック＋分散受付）	0.62	窓口混雑で離脱する生活費急変層（単身・非正規・独居高齢・若年勤労・デジタル弱者）	待ち時間↓ 受給漏れ↓ 政策疲労↓ 公平感↑ 現場燃え尽き↓	LLM政策探索/通常政策のみ	日本	SNS不安増幅で誤解が拡散し、対象外反発と手続き疲れが政策疲労を押し上げている	困っても電話も窓口もつながらず、あきらめるしかない感じがする
WE021	12	世界イベント	間接衝突拡大	0.72	全体	地政学リスク↑ SNS不安↑	国家LLMリスク段階	イスラエル	ステップ12: SNS不安増幅が81.5。高リスク国: ウクライナ(限定戦争)、ロシア(間接衝突)、イスラエル(間接衝突)。日本の緩衝政策余力は29.1。	イスラエルの間接衝突化により、SNS上の不安と将来予見性の低下が強まる。
