イベントID	step	区分	イベント名	強度_0to1	対象	主な影響方向	発生源	関連国	日本社会状態	若者への入力文
OE065	65	組織判断	企業・組織の採用育成判断	0.43	若者・現役世代	育成経路↑ 地域接続↑	組織運営LLM	日本	首都圏業務支援株式会社: 新卒は最小枠維持。中途はAI監査・運用を厳選 / 関東広域ロジスティクス株式会社: 新卒は運行管理/DX核のみ維持。中途はドライバー・保全優先 / 北関東精密加工株式会社: 新卒小枠維持。中途は保全/生技/品質と省エネ担当を優先	首都圏業務支援株式会社: 新卒枠縮小で競争増。AI運用スキルが早期に必須化 / 関東広域ロジスティクス株式会社: 新卒枠が狭まり不安増。短期技能習得は促進される / 北関東精密加工株式会社: 少数採用で競争増。改善主担当の成長機会は増える 現役側には 首都圏業務支援株式会社: 監督/品質へ職務転換圧。外注調整で不安定感が増す / 関東広域ロジスティクス株式会社: 配置転換と外注調整で不安。核人材は負荷増と賃上げ期待 / 北関東精密加工株式会社: 省人化で配置転換増。稟議・現場調整の負担が重くなる
FB109	66	社会反応	制度要求の可視化	0.62	全体	制度応答↑ SNS不安↑	若者・現役行動フィードバック	日本国内	制度要求44.6、生活防衛39.9、連帯5.7	怒りや制度要求が可視化され、政策対応への期待と失望が同時に高まる。
FB110	66	社会反応	生活防衛シフト	0.65	全体	生活コスト不安↑ 子ども意向↓	若者・現役行動フィードバック	日本国内	制度要求44.6、生活防衛39.9、連帯5.7	家計防衛が優先され、将来投資や子どもを迎える判断が後回しになる。
OE066	66	組織判断	企業・組織の採用育成判断	0.49	若者・現役世代	採用不安↑ 若手育成経路↓	組織運営LLM	日本	首都圏業務支援株式会社: 新卒は最小枠維持。中途はAI監査/運用を厳選強化 / 関東広域ロジスティクス株式会社: 新卒は運行管理/DX核に限定。中途は乗務・保全厚め / 未来通信システム株式会社: 新卒は抑制しつつ、官公需運用・省電力中途を増枠	首都圏業務支援株式会社: 新卒枠は細り不安増。AI運用/監査習得者は早期に厚遇 / 関東広域ロジスティクス株式会社: 採用枠が絞られ不安増。早期に多能工化できる層が有利 / 未来通信システム株式会社: 新卒枠圧縮で不安増、運用・統制系の学習機会は増える 現役側には 首都圏業務支援株式会社: 再配置と外注圧力で不安増。監督・品質職は需要維持 / 関東広域ロジスティクス株式会社: 現場の再配置負担増。AI/保全スキルの要求が常態化 / 未来通信システム株式会社: 統制運用・省電力最適化へ再訓練圧、雇用は安定寄り
WE058	66	世界イベント	地政学SNS不安拡散の高止まり	0.70	全体	不安↑ 怒り↑ 逃避行動↑ 慢性負荷↑	SNS不安増幅	ウクライナ(限定戦争)、北朝鮮(間接衝突)、ロシア(間接衝突)	ステップ66: 財政圧力が84.2。高リスク国: ウクライナ(限定戦争)、北朝鮮(間接衝突)、ロシア(間接衝突)。日本の緩衝政策余力は20.0。	危機情報がSNSで増幅し、不安と怒りが日常会話に入り込む。 新しい事件というより、高い不安が続いて疲労感を生む。
WE059	66	制度制約	財政制約による支援遅れの高止まり	1.00	全体	制度信頼↓ 裏切られ感↑ 慢性負荷↑	日本社会状態	日本	ステップ66: 財政圧力が84.2。高リスク国: ウクライナ(限定戦争)、北朝鮮(間接衝突)、ロシア(間接衝突)。日本の緩衝政策余力は20.0。	財政圧力により若者支援や生活支援が遅れ、制度への失望が出やすい。 新しい事件というより、高い不安が続いて疲労感を生む。
FB111	67	社会反応	制度要求の可視化	0.46	全体	制度応答↑ SNS不安↑	若者・現役行動フィードバック	日本国内	生活防衛37.0、制度要求35.4、連帯4.6	怒りや制度要求が可視化され、政策対応への期待と失望が同時に高まる。
FB112	67	社会反応	生活防衛シフト	0.60	全体	生活コスト不安↑ 子ども意向↓	若者・現役行動フィードバック	日本国内	生活防衛37.0、制度要求35.4、連帯4.6	家計防衛が優先され、将来投資や子どもを迎える判断が後回しになる。
OE067	67	組織判断	企業・組織の採用育成判断	0.44	若者・現役世代	育成経路↑ 地域接続↑	組織運営LLM	日本	未来通信システム株式会社: 新卒は運用・統制適性で厳選、中途は省電力/官公需を増枠 / 関東広域ロジスティクス株式会社: 新卒は運行管理/DX核に限定維持。中途を主軸 / 北関東精密加工株式会社: 新卒小枠維持。中途は保全/生技/品質に集中	未来通信システム株式会社: 運用・統制志向の配属増、尖った研究志向は機会が減る / 関東広域ロジスティクス株式会社: 若手は配車DX/保全に集中配置。汎用職は採用枠が細る / 北関東精密加工株式会社: 採用枠は狭いが改善役で成長機会。即戦力期待増 現役側には 未来通信システム株式会社: 重要系運用の責任増と再学習圧力、雇用は相対的に安定 / 関東広域ロジスティクス株式会社: 現場は配置転換と監査負荷増。外注調整で不安定化 / 北関東精密加工株式会社: 現場は省人化で配置転換増。保全・改善スキルの価値上昇
FB113	68	社会反応	制度要求の可視化	0.30	全体	制度応答↑ SNS不安↑	若者・現役行動フィードバック	日本国内	生活防衛33.7、制度要求26.6、情報過敏7.0	怒りや制度要求が可視化され、政策対応への期待と失望が同時に高まる。
FB114	68	社会反応	生活防衛シフト	0.54	全体	生活コスト不安↑ 子ども意向↓	若者・現役行動フィードバック	日本国内	生活防衛33.7、制度要求26.6、情報過敏7.0	家計防衛が優先され、将来投資や子どもを迎える判断が後回しになる。
OE068	68	組織判断	企業・組織の採用育成判断	0.43	若者・現役世代	育成経路↑ 地域接続↑	組織運営LLM	日本	関東広域ロジスティクス株式会社: 新卒は運行管理/DX核に限定維持。中途を主軸 / 首都圏業務支援株式会社: 新卒は極小枠維持。中途は監査/運用を優先採用 / 未来通信システム株式会社: 新卒は統制・運用適性で絞り、中途は官公需/省電力を重点採用	関東広域ロジスティクス株式会社: 新卒枠が狭く不安増。一方でDX核は早期裁量が増える / 首都圏業務支援株式会社: 新卒枠縮小で入口が狭い一方、監査職で早期戦力化 / 未来通信システム株式会社: 配属は運用・統制寄りに。AI志向は高評価だが枠は狭く競争増 現役側には 関東広域ロジスティクス株式会社: 再配置と職種転換圧力。現場は監査/改善負担が増える / 首都圏業務支援株式会社: 品質/監督へ転換圧力増。外注調整で不安定感が拡大 / 未来通信システム株式会社: コスト統制と再配置が進む。再学習必須で心理負荷が上がるが離職抑制
FB115	69	社会反応	制度要求の可視化	0.43	全体	制度応答↑ SNS不安↑	若者・現役行動フィードバック	日本国内	制度要求33.8、生活防衛31.9、情報過敏6.6	怒りや制度要求が可視化され、政策対応への期待と失望が同時に高まる。
FB116	69	社会反応	生活防衛シフト	0.50	全体	生活コスト不安↑ 子ども意向↓	若者・現役行動フィードバック	日本国内	制度要求33.8、生活防衛31.9、情報過敏6.6	家計防衛が優先され、将来投資や子どもを迎える判断が後回しになる。
OE069	69	組織判断	企業・組織の採用育成判断	0.44	若者・現役世代	育成経路↑ 地域接続↑	組織運営LLM	日本	未来通信システム株式会社: 新卒は統制運用適性で絞り、中途は省電力/官公需を重点 / 北関東精密加工株式会社: 新卒小枠継続。中途は生技/品質/保全に集中 / 首都圏業務支援株式会社: 新卒は最小維持。中途は監査/品質/運用を優先	未来通信システム株式会社: 採用枠が絞られ不安増、統制/運用型の入口が相対的に増える / 北関東精密加工株式会社: 少数精鋭で技能+AI補助前提。配属差の不安が残る / 首都圏業務支援株式会社: 新卒枠が細り不安増。AI監査技能の獲得機会は残る 現役側には 未来通信システム株式会社: コスト・統制対応の負荷増、職務転換と再学習圧力が強まる / 北関東精密加工株式会社: 現場に省力・保全負荷増。再配置と不安が拡大 / 首都圏業務支援株式会社: 再配置と監査負荷増。外注依存で雇用不安が波及
FB117	70	社会反応	制度要求の可視化	0.43	全体	制度応答↑ SNS不安↑	若者・現役行動フィードバック	日本国内	制度要求33.8、生活防衛32.5、連帯5.9	怒りや制度要求が可視化され、政策対応への期待と失望が同時に高まる。
FB118	70	社会反応	生活防衛シフト	0.51	全体	生活コスト不安↑ 子ども意向↓	若者・現役行動フィードバック	日本国内	制度要求33.8、生活防衛32.5、連帯5.9	家計防衛が優先され、将来投資や子どもを迎える判断が後回しになる。
OE070	70	組織判断	企業・組織の採用育成判断	0.40	若者・現役世代	育成経路↑ 地域接続↑	組織運営LLM	日本	首都圏業務支援株式会社: 新卒は最小維持。中途は監査/品質/運用とBCP寄せ / 未来通信システム株式会社: 新卒は統制運用・省電力設計適性で絞り、中途は官公需/信頼運用を増枠 / 北関東精密加工株式会社: 新卒小枠維持。中途は保全/生技/調達に絞る	首都圏業務支援株式会社: 新卒枠が細り不安。監査・説明スキル獲得で一部は安定 / 未来通信システム株式会社: 選別が強まり不安増、統制・省電力に強い若手は機会拡大 / 北関東精密加工株式会社: 採用枠は狭いが技能の見える化で成長機会は残る 現役側には 首都圏業務支援株式会社: 運用監督/BCP再配置で再学習負荷増。外注側は単価圧迫 / 未来通信システム株式会社: 重要系運用・監査スキル需要増、職務転換圧と心理負荷が上がる / 北関東精密加工株式会社: 現場は省人化不安。保全・改善役割で雇用継続の余地
WE060	70	世界イベント	間接衝突拡大	0.72	全体	地政学リスク↑ SNS不安↑	国家LLMリスク段階	北朝鮮	ステップ70: 財政圧力が83.6。高リスク国: ウクライナ(限定戦争)、北朝鮮(間接衝突)、ロシア(間接衝突)。日本の緩衝政策余力は19.0。	北朝鮮の間接衝突化により、SNS上の不安と将来予見性の低下が強まる。
FB119	71	社会反応	制度要求の可視化	0.41	全体	制度応答↑ SNS不安↑	若者・現役行動フィードバック	日本国内	生活防衛34.5、制度要求33.0、連帯5.5	怒りや制度要求が可視化され、政策対応への期待と失望が同時に高まる。
FB120	71	社会反応	生活防衛シフト	0.55	全体	生活コスト不安↑ 子ども意向↓	若者・現役行動フィードバック	日本国内	生活防衛34.5、制度要求33.0、連帯5.5	家計防衛が優先され、将来投資や子どもを迎える判断が後回しになる。
OE071	71	組織判断	企業・組織の採用育成判断	0.43	若者・現役世代	育成経路↑ 地域接続↑	組織運営LLM	日本	未来通信システム株式会社: 新卒は統制・省電力適性で絞り、中途は官公需運用を厚く / 首都圏業務支援株式会社: 新卒は枠最小維持。中途は監査/品質/運用/BCP中心 / 北関東精密加工株式会社: 新卒は小枠維持。中途は保全・生技・調達に集中	未来通信システム株式会社: 統制・省電力志向の選抜が強まり、志望のミスマッチ不安が増す / 首都圏業務支援株式会社: 新卒枠は狭いが、AI運用・監査補助の入口は残る / 北関東精密加工株式会社: 少数精鋭採用で競争感増。短期育成で早期戦力化が進む 現役側には 未来通信システム株式会社: 計算制約対応の運用・監査スキル需要増で再訓練圧力が上昇 / 首都圏業務支援株式会社: 再配置と再学習圧力増。外注化で不安定層も拡大 / 北関東精密加工株式会社: 保全・生技に再配置圧力。稟議/現場調整で負荷が増える
FB121	72	社会反応	制度要求の可視化	0.39	全体	制度応答↑ SNS不安↑	若者・現役行動フィードバック	日本国内	生活防衛31.6、制度要求31.5、情報過敏6.7	怒りや制度要求が可視化され、政策対応への期待と失望が同時に高まる。
FB122	72	社会反応	生活防衛シフト	0.50	全体	生活コスト不安↑ 子ども意向↓	若者・現役行動フィードバック	日本国内	生活防衛31.6、制度要求31.5、情報過敏6.7	家計防衛が優先され、将来投資や子どもを迎える判断が後回しになる。
OE072	72	組織判断	企業・組織の採用育成判断	0.45	若者・現役世代	育成経路↑ 地域接続↑	組織運営LLM	日本	未来通信システム株式会社: 新卒は統制・省電力適性で絞り、中途は官公需運用を増やす / 北関東精密加工株式会社: 新卒小枠維持。中途は保全・生技・調達を優先し厳選 / 首都圏業務支援株式会社: 新卒枠は最小維持。中途は監査・運用・BCP優先	未来通信システム株式会社: 選別強化で不安増、統制・省電力系の学習需要が上がる / 北関東精密加工株式会社: 採用枠は細いが技能の見える化で成長経路は明確化 / 首都圏業務支援株式会社: 入口が狭まり不安増。監査・説明役で早期成長は可能 現役側には 未来通信システム株式会社: 省電力運用・監査対応の再学習圧が増え、周辺人材は外注化で不安定化する / 北関東精密加工株式会社: 現場に改善・多能工圧力。雇用維持で負荷は増えやすい / 首都圏業務支援株式会社: 再配置と再学習圧力↑。外注波動で不安定感も増す
WE061	72	世界イベント	間接衝突拡大	0.72	全体	地政学リスク↑ SNS不安↑	国家LLMリスク段階	イスラエル	ステップ72: 財政圧力が81.2。高リスク国: ウクライナ(限定戦争)、北朝鮮(間接衝突)、ロシア(間接衝突)、イスラエル(間接衝突)。日本の緩衝政策余力は21.2。	イスラエルの間接衝突化により、SNS上の不安と将来予見性の低下が強まる。
WE062	72	世界イベント	地政学SNS不安拡散の高止まり	0.63	全体	不安↑ 怒り↑ 逃避行動↑ 慢性負荷↑	SNS不安増幅	ウクライナ(限定戦争)、北朝鮮(間接衝突)、ロシア(間接衝突)、イスラエル(間接衝突)	ステップ72: 財政圧力が81.2。高リスク国: ウクライナ(限定戦争)、北朝鮮(間接衝突)、ロシア(間接衝突)、イスラエル(間接衝突)。日本の緩衝政策余力は21.2。	危機情報がSNSで増幅し、不安と怒りが日常会話に入り込む。 新しい事件というより、高い不安が続いて疲労感を生む。
WE063	72	制度制約	財政制約による支援遅れの高止まり	1.00	全体	制度信頼↓ 裏切られ感↑ 慢性負荷↑	日本社会状態	日本	ステップ72: 財政圧力が81.2。高リスク国: ウクライナ(限定戦争)、北朝鮮(間接衝突)、ロシア(間接衝突)、イスラエル(間接衝突)。日本の緩衝政策余力は21.2。	財政圧力により若者支援や生活支援が遅れ、制度への失望が出やすい。 新しい事件というより、高い不安が続いて疲労感を生む。
FB123	73	社会反応	制度要求の可視化	0.39	全体	制度応答↑ SNS不安↑	若者・現役行動フィードバック	日本国内	生活防衛32.0、制度要求31.9、情報過敏8.4	怒りや制度要求が可視化され、政策対応への期待と失望が同時に高まる。
FB124	73	社会反応	生活防衛シフト	0.50	全体	生活コスト不安↑ 子ども意向↓	若者・現役行動フィードバック	日本国内	生活防衛32.0、制度要求31.9、情報過敏8.4	家計防衛が優先され、将来投資や子どもを迎える判断が後回しになる。
OE073	73	組織判断	企業・組織の採用育成判断	0.46	若者・現役世代	育成経路↑ 地域接続↑	組織運営LLM	日本	未来通信システム株式会社: 新卒は統制・省電力・公共適性で厳選し、中途運用を厚くする / 首都圏業務支援株式会社: 新卒枠は最小維持。中途は監査・運用・BCP偏重 / 北関東精密加工株式会社: 新卒小枠維持。保全・生技の中途を厳選、採用凍結は回避	未来通信システム株式会社: 公共・統制適性が評価軸化し、尖った研究志向は選別が強まる / 首都圏業務支援株式会社: 新卒枠縮小で不安増。監査・折衝型スキルに収斂 / 北関東精密加工株式会社: 技能習得は明確化するが、採用枠は増えにくく競争が強まる 現役側には 未来通信システム株式会社: 運用・監査へ再配置が進み、賃上げは役割連動で格差が出る / 首都圏業務支援株式会社: 現場は自動化で役割再編。監督職へ再学習圧が上昇 / 北関東精密加工株式会社: 配置転換と多能工化が進み、現場負荷と再学習圧力が上がる
FB125	74	社会反応	制度要求の可視化	0.43	全体	制度応答↑ SNS不安↑	若者・現役行動フィードバック	日本国内	制度要求33.8、生活防衛31.1、情報過敏7.2	怒りや制度要求が可視化され、政策対応への期待と失望が同時に高まる。
FB126	74	社会反応	生活防衛シフト	0.49	全体	生活コスト不安↑ 子ども意向↓	若者・現役行動フィードバック	日本国内	制度要求33.8、生活防衛31.1、情報過敏7.2	家計防衛が優先され、将来投資や子どもを迎える判断が後回しになる。
OE074	74	組織判断	企業・組織の採用育成判断	0.53	若者・現役世代	採用不安↑ 若手育成経路↓	組織運営LLM	日本	未来通信システム株式会社: 新卒は統制・省電力・公共適性で厳選し、中途SRE/運用を増強 / 首都圏業務支援株式会社: 新卒枠は維持最小。中途は監査・BCP・提案型へ集中 / 関東広域ロジスティクス株式会社: 新卒は運行管理/DX核に限定。中途+協力会社を増やす	未来通信システム株式会社: 省電力・統制適性の評価が強まり、選別不安と学習負荷が増える / 首都圏業務支援株式会社: 新卒枠が薄く選別感増。監査/折衝の早期習得が武器になる / 関東広域ロジスティクス株式会社: 採用枠は絞るがDX核は増。現場志望は不安が残る 現役側には 未来通信システム株式会社: 運用・監査への再配置が進み、再学習と負荷増で離職リスクも上がる / 首都圏業務支援株式会社: 監督・品質職へ再配置圧。外注調整で雇用不安が残る / 関東広域ロジスティクス株式会社: 省計算AI運用が必須化。外注比率増で現場負荷が波打つ
WE064	74	世界イベント	エネルギー価格ショック	0.20	全体	生活コスト↑ 子ども意向↓	エネルギー価格圧力	ウクライナ(限定戦争)、ロシア(間接衝突)	ステップ74: 財政圧力が81.7。高リスク国: ウクライナ(限定戦争)、ロシア(間接衝突)。日本の緩衝政策余力は20.5。	エネルギー圧力が高く、家計と移動・電気代への不安が増える。
FB127	75	社会反応	制度要求の可視化	0.42	全体	制度応答↑ SNS不安↑	若者・現役行動フィードバック	日本国内	生活防衛34.2、制度要求33.3、情報過敏6.7	怒りや制度要求が可視化され、政策対応への期待と失望が同時に高まる。
FB128	75	社会反応	生活防衛シフト	0.54	全体	生活コスト不安↑ 子ども意向↓	若者・現役行動フィードバック	日本国内	生活防衛34.2、制度要求33.3、情報過敏6.7	家計防衛が優先され、将来投資や子どもを迎える判断が後回しになる。
OE075	75	組織判断	企業・組織の採用育成判断	0.48	若者・現役世代	育成経路↑ 地域接続↑	組織運営LLM	日本	未来通信システム株式会社: 新卒は統制/省電力/公共適性で厳選、中途運用・セキュリティ増 / 桐野市産業雇用課: 重点業種の採用支援は維持。補助は成果連動で更に選別 / 北関東精密加工株式会社: 新卒小枠維持。保全・生技中途を死守、内定取消は避ける	未来通信システム株式会社: 公共適性・監査素養の重視で門戸は狭まるが成長筋は明確化 / 桐野市産業雇用課: 支援枠は狭まるが実務直結でミスマッチ減。将来不安は増幅 / 北関東精密加工株式会社: 入社枠は維持も即戦力化圧力増。技能型育成で安心は一定 現役側には 未来通信システム株式会社: 運用・監査・省電力寄りへ再配置が進み、汎用開発は圧縮圧力 / 桐野市産業雇用課: 再配置・兼業の負荷増。AI/ロボ運用と説明責任の業務が増える / 北関東精密加工株式会社: 保全・生技の負荷増。AI・自動化で段取り転換が進み再配置圧力も
WE065	75	世界イベント	間接衝突拡大	0.72	全体	地政学リスク↑ SNS不安↑	国家LLMリスク段階	北朝鮮	ステップ75: 財政圧力が81.2。高リスク国: ウクライナ(限定戦争)、北朝鮮(間接衝突)、ロシア(間接衝突)。日本の緩衝政策余力は20.9。	北朝鮮の間接衝突化により、SNS上の不安と将来予見性の低下が強まる。
FB129	76	社会反応	制度要求の可視化	0.37	全体	制度応答↑ SNS不安↑	若者・現役行動フィードバック	日本国内	生活防衛31.2、制度要求30.4、連帯7.6	怒りや制度要求が可視化され、政策対応への期待と失望が同時に高まる。
FB130	76	社会反応	生活防衛シフト	0.49	全体	生活コスト不安↑ 子ども意向↓	若者・現役行動フィードバック	日本国内	生活防衛31.2、制度要求30.4、連帯7.6	家計防衛が優先され、将来投資や子どもを迎える判断が後回しになる。
OE076	76	組織判断	企業・組織の採用育成判断	0.49	若者・現役世代	採用不安↑ 若手育成経路↓	組織運営LLM	日本	北関東精密加工株式会社: 新卒小枠維持。生技・保全中途優先、採用は厳選 / 首都圏業務支援株式会社: 新卒は最小維持。中途は監査/BCP/提案に集中 / 未来通信システム株式会社: 新卒は公共適性/省電力で厳選、中途運用・監査増	北関東精密加工株式会社: 育成は手厚いが採用枠小さく不安。技能＋AI補助が必須 / 首都圏業務支援株式会社: 新卒枠が細り選別不安増。監査/折衝型スキルが有利 / 未来通信システム株式会社: 採用は絞り込み、監査/運用系の学習需要が増える 現役側には 北関東精密加工株式会社: 現場に型化・自動化適応圧。保全・段取り技能の再評価 / 首都圏業務支援株式会社: 監督・品質職へ再配置圧。非正規/外注に調整しわ寄せ / 未来通信システム株式会社: 運用・監査・省電力最適化へ職務転換圧力が強まる
FB131	77	社会反応	制度要求の可視化	0.53	全体	制度応答↑ SNS不安↑	若者・現役行動フィードバック	日本国内	制度要求39.4、生活防衛37.5、連帯6.8	怒りや制度要求が可視化され、政策対応への期待と失望が同時に高まる。
FB132	77	社会反応	生活防衛シフト	0.60	全体	生活コスト不安↑ 子ども意向↓	若者・現役行動フィードバック	日本国内	制度要求39.4、生活防衛37.5、連帯6.8	家計防衛が優先され、将来投資や子どもを迎える判断が後回しになる。
OE077	77	組織判断	企業・組織の採用育成判断	0.47	若者・現役世代	育成経路↑ 地域接続↑	組織運営LLM	日本	未来通信システム株式会社: 新卒は信頼運用/省電力適性で厳選、中途は監査・運用増 / 北関東精密加工株式会社: 新卒小枠維持。保全・生技の中途優先、内定は早め / 桐野市産業雇用課: 重点業種の採用支援は維持。補助は成果連動で更に絞る	未来通信システム株式会社: 採用厳選で不安増、運用・監査系の学習機会は拡大 / 北関東精密加工株式会社: 少数精鋭で育成は厚いが、採用枠縮小で不安増 / 桐野市産業雇用課: 重点分野の入口は増えるが、選別強化で不安も拡大 現役側には 未来通信システム株式会社: 危機対応と省電力/監査へ再配置圧力、外注化で不安定化も / 北関東精密加工株式会社: 標準化で技能の見える化進む一方、配置転換負荷が増す / 桐野市産業雇用課: 兼業・再訓練が常態化。説明責任増で現場負担も上がる
WE066	77	世界イベント	間接衝突拡大	0.72	全体	地政学リスク↑ SNS不安↑	国家LLMリスク段階	北朝鮮	ステップ77: 財政圧力が82.8。高リスク国: ウクライナ(限定戦争)、北朝鮮(間接衝突)、ロシア(間接衝突)。日本の緩衝政策余力は20.2。	北朝鮮の間接衝突化により、SNS上の不安と将来予見性の低下が強まる。
FB133	78	社会反応	制度要求の可視化	0.48	全体	制度応答↑ SNS不安↑	若者・現役行動フィードバック	日本国内	制度要求36.5、生活防衛34.6、連帯8.3	怒りや制度要求が可視化され、政策対応への期待と失望が同時に高まる。
FB134	78	社会反応	生活防衛シフト	0.55	全体	生活コスト不安↑ 子ども意向↓	若者・現役行動フィードバック	日本国内	制度要求36.5、生活防衛34.6、連帯8.3	家計防衛が優先され、将来投資や子どもを迎える判断が後回しになる。
OE078	78	組織判断	企業・組織の採用育成判断	0.54	若者・現役世代	採用不安↑ 若手育成経路↓	組織運営LLM	日本	未来通信システム株式会社: 新卒は信頼運用/省電力で厳選、中途は運用監査増 / 北関東精密加工株式会社: 新卒小枠維持。保全・生技の中途優先、採用は遅配リスク職種に寄せる / 関東広域ロジスティクス株式会社: 新卒は運行管理/DX核を維持。中途・外注を厚く	未来通信システム株式会社: 採用絞りと不安増幅で選別不安、安定志向が強まる / 北関東精密加工株式会社: 採用枠は小さいが技能型の道は残る。不安対策で定着支援が効く / 関東広域ロジスティクス株式会社: DX核枠は残るが現場枠は狭まり選別不安が増える 現役側には 未来通信システム株式会社: 監査/BCP再教育と業務負荷が増え、疲労の慢性化 / 北関東精密加工株式会社: 自動化で配置転換増。雇用維持は続くが生産性圧力と疲労が増える / 関東広域ロジスティクス株式会社: 省計算AI運用と保全兼務が増え負荷と技能更新圧が上がる
WE067	78	世界イベント	地政学SNS不安拡散の高止まり	0.71	全体	不安↑ 怒り↑ 逃避行動↑ 慢性負荷↑	SNS不安増幅	ウクライナ(限定戦争)、北朝鮮(間接衝突)、ロシア(間接衝突)	ステップ78: 財政圧力が82.9。高リスク国: ウクライナ(限定戦争)、北朝鮮(間接衝突)、ロシア(間接衝突)。日本の緩衝政策余力は19.6。	危機情報がSNSで増幅し、不安と怒りが日常会話に入り込む。 新しい事件というより、高い不安が続いて疲労感を生む。
WE068	78	制度制約	財政制約による支援遅れの高止まり	1.00	全体	制度信頼↓ 裏切られ感↑ 慢性負荷↑	日本社会状態	日本	ステップ78: 財政圧力が82.9。高リスク国: ウクライナ(限定戦争)、北朝鮮(間接衝突)、ロシア(間接衝突)。日本の緩衝政策余力は19.6。	財政圧力により若者支援や生活支援が遅れ、制度への失望が出やすい。 新しい事件というより、高い不安が続いて疲労感を生む。
FB135	79	社会反応	制度要求の可視化	0.27	全体	制度応答↑ SNS不安↑	若者・現役行動フィードバック	日本国内	制度要求24.9、生活防衛23.0、情報過敏11.6	怒りや制度要求が可視化され、政策対応への期待と失望が同時に高まる。
FB136	79	社会反応	生活防衛シフト	0.34	全体	生活コスト不安↑ 子ども意向↓	若者・現役行動フィードバック	日本国内	制度要求24.9、生活防衛23.0、情報過敏11.6	家計防衛が優先され、将来投資や子どもを迎える判断が後回しになる。
OE079	79	組織判断	企業・組織の採用育成判断	0.44	若者・現役世代	育成経路↑ 地域接続↑	組織運営LLM	日本	未来通信システム株式会社: 新卒は信頼運用/省電力で厳選、中途は監査・対外説明増 / 北関東精密加工株式会社: 新卒は小枠維持。生技・保全の中途を優先、採用は慎重化 / 首都圏業務支援株式会社: 新卒は最小維持。中途は危機広報・公共対応・監査へ寄せる	未来通信システム株式会社: 厳選で入口不安増、運用・監査志向の学習が強まる / 北関東精密加工株式会社: 採用縮小感で不安増。技能の見える化で成長機会は確保 / 首都圏業務支援株式会社: 採用は狭いが、説明・監査スキルで成長機会は増える 現役側には 未来通信システム株式会社: 監査/説明責任と省電力運用へ再技能化圧力が増す / 北関東精密加工株式会社: 不安増幅で現場抵抗が強まる。配置転換と負荷ケアが増える / 首都圏業務支援株式会社: 対人応対と品質責任が重くなり、精神負荷と再学習が増す
FB137	80	社会反応	制度要求の可視化	0.56	全体	制度応答↑ SNS不安↑	若者・現役行動フィードバック	日本国内	生活防衛41.7、制度要求40.9、連帯5.3	怒りや制度要求が可視化され、政策対応への期待と失望が同時に高まる。
FB138	80	社会反応	生活防衛シフト	0.68	全体	生活コスト不安↑ 子ども意向↓	若者・現役行動フィードバック	日本国内	生活防衛41.7、制度要求40.9、連帯5.3	家計防衛が優先され、将来投資や子どもを迎える判断が後回しになる。
OE080	80	組織判断	企業・組織の採用育成判断	0.45	若者・現役世代	育成経路↑ 地域接続↑	組織運営LLM	日本	未来通信システム株式会社: 新卒は信頼運用/省電力を厳選、中途は監査増 / 東北ライフライン保守株式会社: 新卒枠は維持しつつ縮小。中途は有資格・地元回帰を優先 / 北関東精密加工株式会社: 新卒小枠維持。保全・生技の中途を絞って確保	未来通信システム株式会社: 採用厳選が強まり不安増、監査/運用志向が増える / 東北ライフライン保守株式会社: 資格学習と地元志向が強まる一方、配属不安は残る / 北関東精密加工株式会社: 採用枠は狭いが技能の見える化で成長筋は明確化 現役側には 未来通信システム株式会社: 省電力運用と説明責任が増え、再学習と負荷が上がる / 東北ライフライン保守株式会社: 物価・不安下で業務増。遠隔支援で負荷は一部緩和 / 北関東精密加工株式会社: 保全・多能工へ再配置圧力。説明不足だと不安が増幅
WE069	80	世界イベント	間接衝突拡大	0.72	全体	地政学リスク↑ SNS不安↑	国家LLMリスク段階	イスラエル	ステップ80: 財政圧力が85.7。高リスク国: ウクライナ(限定戦争)、北朝鮮(間接衝突)、ロシア(間接衝突)、イスラエル(間接衝突)。日本の緩衝政策余力は17.7。	イスラエルの間接衝突化により、SNS上の不安と将来予見性の低下が強まる。
WE070	80	世界イベント	エネルギー価格ショックの悪化	0.30	全体	生活コスト↑ 子ども意向↓	エネルギー価格圧力	ウクライナ(限定戦争)、北朝鮮(間接衝突)、ロシア(間接衝突)、イスラエル(間接衝突)	ステップ80: 財政圧力が85.7。高リスク国: ウクライナ(限定戦争)、北朝鮮(間接衝突)、ロシア(間接衝突)、イスラエル(間接衝突)。日本の緩衝政策余力は17.7。	エネルギー圧力が高く、家計と移動・電気代への不安が増える。 直近で悪化しており、前よりも日常の判断に入り込みやすい。
FB139	81	社会反応	制度要求の可視化	0.44	全体	制度応答↑ SNS不安↑	若者・現役行動フィードバック	日本国内	生活防衛39.5、制度要求34.3、連帯5.4	怒りや制度要求が可視化され、政策対応への期待と失望が同時に高まる。
FB140	81	社会反応	生活防衛シフト	0.64	全体	生活コスト不安↑ 子ども意向↓	若者・現役行動フィードバック	日本国内	生活防衛39.5、制度要求34.3、連帯5.4	家計防衛が優先され、将来投資や子どもを迎える判断が後回しになる。
