イベントID	step	区分	イベント名	強度_0to1	対象	主な影響方向	発生源	関連国	日本社会状態	若者への入力文
OE065	65	組織判断	企業・組織の採用育成判断	0.38	若者・現役世代	育成経路↑ 地域接続↑	組織運営LLM	日本	未来通信システム株式会社: 新卒はAI前提で厳選維持、中途は安保・省エネ運用に集中 / 関東広域ロジスティクス株式会社: 新卒は保全/現場DXに絞り維持、中途即戦力中心 / 首都圏業務支援株式会社: 新卒は少枠継続、AI運用/監査の中途優先、繁閑は契約で吸収	未来通信システム株式会社: AI適性重視で入口が狭まり、基礎学び直し負荷が増える / 関東広域ロジスティクス株式会社: 即戦力偏重で入口が狭まりつつ、保全/DX枠は残る / 首都圏業務支援株式会社: 少数採用で競争激化、運用監査スキル獲得者は伸びる 現役側には 未来通信システム株式会社: 配置転換と監査対応が増え、再学習と成果圧力が強まる / 関東広域ロジスティクス株式会社: 再配置と技能転換が進み、外注調整の不安定さが増す / 首都圏業務支援株式会社: 再配置と再学習負荷増、契約/外注は調整で不安定化
FB101	66	社会反応	制度要求の可視化	0.45	全体	制度応答↑ SNS不安↑	若者・現役行動フィードバック	日本国内	制度要求35.1、生活防衛30.7、情報過敏16.5	怒りや制度要求が可視化され、政策対応への期待と失望が同時に高まる。
FB102	66	社会反応	生活防衛シフト	0.48	全体	生活コスト不安↑ 子ども意向↓	若者・現役行動フィードバック	日本国内	制度要求35.1、生活防衛30.7、情報過敏16.5	家計防衛が優先され、将来投資や子どもを迎える判断が後回しになる。
OE066	66	組織判断	企業・組織の採用育成判断	0.44	若者・現役世代	育成経路↑ 地域接続↑	組織運営LLM	日本	未来通信システム株式会社: 新卒は厳選維持、中途は安保・省エネ運用とAI基盤に重点 / 北関東精密加工株式会社: 新卒は維持し厳選。中途は保全/品質/生技を優先 / 首都圏業務支援株式会社: 新卒は少枠維持、AI監査/省計算運用の中途比率を上げる	未来通信システム株式会社: 採用の狭き門化と不安増、学習投資の早期化が進む / 北関東精密加工株式会社: 採用は狭まり不安増。一方で標準化で早期戦力化は進む / 首都圏業務支援株式会社: 新卒枠が細り不安増、監査/運用スキル習得者は早期に活路 現役側には 未来通信システム株式会社: 再学習と異動圧力が増大、外注化で雇用不安が拡大 / 北関東精密加工株式会社: 現場にAI/標準化負荷。雇用は守られやすいが再配置が増える / 首都圏業務支援株式会社: 再配置と運用負荷が増え疲弊、説明責任強化で評価軸が変化
WE062	66	世界イベント	間接衝突拡大	0.72	全体	地政学リスク↑ SNS不安↑	国家LLMリスク段階	イスラエル	ステップ66: 財政圧力が86.3。高リスク国: ウクライナ(限定戦争)、ロシア(間接衝突)、北朝鮮(間接衝突)、イスラエル(間接衝突)。日本の緩衝政策余力は19.4。	イスラエルの間接衝突化により、SNS上の不安と将来予見性の低下が強まる。
WE063	66	世界イベント	地政学SNS不安拡散の高止まり	0.75	全体	不安↑ 怒り↑ 逃避行動↑ 慢性負荷↑	SNS不安増幅	ウクライナ(限定戦争)、ロシア(間接衝突)、北朝鮮(間接衝突)、イスラエル(間接衝突)	ステップ66: 財政圧力が86.3。高リスク国: ウクライナ(限定戦争)、ロシア(間接衝突)、北朝鮮(間接衝突)、イスラエル(間接衝突)。日本の緩衝政策余力は19.4。	危機情報がSNSで増幅し、不安と怒りが日常会話に入り込む。 新しい事件というより、高い不安が続いて疲労感を生む。
WE064	66	制度制約	財政制約による支援遅れの高止まり	1.00	全体	制度信頼↓ 裏切られ感↑ 慢性負荷↑	日本社会状態	日本	ステップ66: 財政圧力が86.3。高リスク国: ウクライナ(限定戦争)、ロシア(間接衝突)、北朝鮮(間接衝突)、イスラエル(間接衝突)。日本の緩衝政策余力は19.4。	財政圧力により若者支援や生活支援が遅れ、制度への失望が出やすい。 新しい事件というより、高い不安が続いて疲労感を生む。
FB103	67	社会反応	生活防衛シフト	0.41	全体	生活コスト不安↑ 子ども意向↓	若者・現役行動フィードバック	日本国内	生活防衛26.8、制度要求22.9、情報過敏20.8	家計防衛が優先され、将来投資や子どもを迎える判断が後回しになる。
OE067	67	組織判断	企業・組織の採用育成判断	0.45	若者・現役世代	育成経路↑ 地域接続↑	組織運営LLM	日本	未来通信システム株式会社: 新卒は厳選継続、中途は安保・省エネ運用と基盤SRE厚め / 北関東精密加工株式会社: 新卒は維持し厳選。中途は保全/品質/生技優先 / 関東広域ロジスティクス株式会社: 新卒は保全/DX要員を絞り維持、中途即戦力を増やす	未来通信システム株式会社: AI適性重視で入口は狭まるが、実務育成は速くなる / 北関東精密加工株式会社: 採用は狭まり不安。標準化で早期戦力化は進む / 関東広域ロジスティクス株式会社: 入口は狭いが保全/DXの技能経路が明確化し定着が進む 現役側には 未来通信システム株式会社: 統制下AI運用へ再配置が進み、再学習負担と格差が増す / 北関東精密加工株式会社: 配置転換と再技能化が増える。外注調整で不安定感 / 関東広域ロジスティクス株式会社: 再学習と職務転換圧力が増す一方、内製化で雇用は守られやすい
FB104	68	社会反応	制度要求の可視化	0.29	全体	制度応答↑ SNS不安↑	若者・現役行動フィードバック	日本国内	制度要求26.1、情報過敏24.4、生活防衛23.4	怒りや制度要求が可視化され、政策対応への期待と失望が同時に高まる。
FB105	68	社会反応	生活防衛シフト	0.35	全体	生活コスト不安↑ 子ども意向↓	若者・現役行動フィードバック	日本国内	制度要求26.1、情報過敏24.4、生活防衛23.4	家計防衛が優先され、将来投資や子どもを迎える判断が後回しになる。
OE068	68	組織判断	企業・組織の採用育成判断	0.48	若者・現役世代	育成経路↑ 地域接続↑	組織運営LLM	日本	未来通信システム株式会社: 新卒は厳選維持、中途は安保・統制・省計算運用を増員 / 関東広域ロジスティクス株式会社: 新卒は保全/DX枠維持、中途ドライバーと保守即戦力を増やす / 北関東精密加工株式会社: 新卒は維持し厳選。中途は保全/品質/生技と調達強化	未来通信システム株式会社: 採用枠は絞られ不安増、統制運用型スキルの需要は増える / 関東広域ロジスティクス株式会社: 保全/DX志向は機会増、一般職志望は採用枠減と選別不安 / 北関東精密加工株式会社: AI手順で早期戦力化。ただし厳選採用で不安と離職リスク 現役側には 未来通信システム株式会社: 危機対応と監査運用の負荷増、職務転換と再学習圧力が強まる / 関東広域ロジスティクス株式会社: 現場は配置転換と再教育負担増、待遇改善遅れで離職圧力 / 北関東精密加工株式会社: 配置転換と標準化で負荷増。AI補助で属人技の評価軸が変化
WE065	68	世界イベント	間接衝突拡大	0.72	全体	地政学リスク↑ SNS不安↑	国家LLMリスク段階	北朝鮮	ステップ68: 財政圧力が85.5。高リスク国: ウクライナ(限定戦争)、ロシア(間接衝突)、北朝鮮(間接衝突)、イスラエル(間接衝突)。日本の緩衝政策余力は19.5。	北朝鮮の間接衝突化により、SNS上の不安と将来予見性の低下が強まる。
FB106	69	社会反応	制度要求の可視化	0.29	全体	制度応答↑ SNS不安↑	若者・現役行動フィードバック	日本国内	制度要求26.3、生活防衛25.9、情報過敏22.4	怒りや制度要求が可視化され、政策対応への期待と失望が同時に高まる。
FB107	69	社会反応	生活防衛シフト	0.39	全体	生活コスト不安↑ 子ども意向↓	若者・現役行動フィードバック	日本国内	制度要求26.3、生活防衛25.9、情報過敏22.4	家計防衛が優先され、将来投資や子どもを迎える判断が後回しになる。
OE069	69	組織判断	企業・組織の採用育成判断	0.43	若者・現役世代	育成経路↑ 地域接続↑	組織運営LLM	日本	未来通信システム株式会社: 新卒は厳選維持、中途は統制運用・省計算設計を増員 / 首都圏業務支援株式会社: 新卒は最小枠、AI運用・監査の中途を厳選 / 桐野市産業雇用課: 重点業種の採用支援は維持、補助は統合し共同枠優先	未来通信システム株式会社: 採用は狭き門化、AI運用・統制に強い層が有利 / 首都圏業務支援株式会社: 入口職が細り不安増、AI運用職は機会が残る / 桐野市産業雇用課: 共同枠で機会は残るが、選別強化で不安と競争が増す 現役側には 未来通信システム株式会社: 省計算設計・統制対応へ転換圧、業務量増で疲弊も / 首都圏業務支援株式会社: 配置転換と再学習が常態化、契約層は調整圧が強い / 桐野市産業雇用課: 再配置支援は増えるが、重点外は支援薄化で不満が増す
FB108	70	社会反応	制度要求の可視化	0.28	全体	制度応答↑ SNS不安↑	若者・現役行動フィードバック	日本国内	制度要求25.5、情報過敏25.3、生活防衛21.8	怒りや制度要求が可視化され、政策対応への期待と失望が同時に高まる。
FB109	70	社会反応	生活防衛シフト	0.32	全体	生活コスト不安↑ 子ども意向↓	若者・現役行動フィードバック	日本国内	制度要求25.5、情報過敏25.3、生活防衛21.8	家計防衛が優先され、将来投資や子どもを迎える判断が後回しになる。
FB110	70	社会反応	情報過敏の拡大	0.26	全体	SNS不安↑ 地政学体感リスク↑	若者・現役行動フィードバック	日本国内	制度要求25.5、情報過敏25.3、生活防衛21.8	ニュースやSNSの確認が増え、外圧が日常の不安として体感されやすくなる。
OE070	70	組織判断	企業・組織の採用育成判断	0.43	若者・現役世代	育成経路↑ 地域接続↑	組織運営LLM	日本	未来通信システム株式会社: 新卒は厳選維持、中途は統制運用と省計算設計を厚める / 首都圏業務支援株式会社: 新卒は最小枠維持、中途はAI監査・提案を厳選 / 北関東精密加工株式会社: 新卒は維持し厳選。中途は生技/保全/品質を重点採用	未来通信システム株式会社: 配属前学習が常態化し、非AI層の選別不安が増える / 首都圏業務支援株式会社: 新卒枠は細り不安増、AI運用スキルの早期獲得が鍵 / 北関東精密加工株式会社: 採用は狭くなるが、AI手順化で早期戦力化の道が増える 現役側には 未来通信システム株式会社: 監査対応と省計算運用の負荷増、再学習と職務転換が進む / 首都圏業務支援株式会社: 業務縮小不安と再配置増、説明責任・監査役割が拡大 / 北関東精密加工株式会社: 現場は省人化不安。転換先確保と技能再定義が負荷になる
FB111	71	社会反応	制度要求の可視化	0.28	全体	制度応答↑ SNS不安↑	若者・現役行動フィードバック	日本国内	生活防衛26.8、制度要求25.8、情報過敏19.7	怒りや制度要求が可視化され、政策対応への期待と失望が同時に高まる。
FB112	71	社会反応	生活防衛シフト	0.41	全体	生活コスト不安↑ 子ども意向↓	若者・現役行動フィードバック	日本国内	生活防衛26.8、制度要求25.8、情報過敏19.7	家計防衛が優先され、将来投資や子どもを迎える判断が後回しになる。
OE071	71	組織判断	企業・組織の採用育成判断	0.47	若者・現役世代	育成経路↑ 地域接続↑	組織運営LLM	日本	未来通信システム株式会社: 新卒は厳選維持、中途は省計算設計と統制を増枠 / 首都圏業務支援株式会社: 新卒は最小枠維持、中途はAI監査・提案を厳選 / 北関東精密加工株式会社: 新卒は維持し超厳選。中途は保全/品質/生技を優先	未来通信システム株式会社: 採用厳選が続き、標準化研修で早期に適性選別が進む / 首都圏業務支援株式会社: 入口狭まり不安増、AI運用スキルで差が開く / 北関東精密加工株式会社: 採用枠は狭いが技能の見える化で成長経路は明確化 現役側には 未来通信システム株式会社: 統制・監査・省計算対応の負荷増、再学習しない層は周縁化 / 首都圏業務支援株式会社: 監査・説明責任へ再配置増、再学習負荷と抵抗 / 北関東精密加工株式会社: 現場は手順化で負担減も、再配置と再学習の圧が増える
FB113	72	社会反応	生活防衛シフト	0.37	全体	生活コスト不安↑ 子ども意向↓	若者・現役行動フィードバック	日本国内	生活防衛24.7、情報過敏22.7、制度要求19.6	家計防衛が優先され、将来投資や子どもを迎える判断が後回しになる。
OE072	72	組織判断	企業・組織の採用育成判断	0.50	若者・現役世代	採用不安↑ 若手育成経路↓	組織運営LLM	日本	未来通信システム株式会社: 新卒厳選維持、中途は省計算設計・統制・監査を増枠 / 首都圏業務支援株式会社: 新卒は最小維持、中途はAI監査・顧客折衝を厳選 / 北関東精密加工株式会社: 新卒は維持し超厳選。中途は保全/品質/生技を優先	未来通信システム株式会社: 採用厳選で不安増、研修必須化で参入障壁は上がる / 首都圏業務支援株式会社: 未経験枠が細り不安増、運用技能者は早期抜擢 / 北関東精密加工株式会社: 採用枠は細り不安増。AI手順化で技能習得は速まる 現役側には 未来通信システム株式会社: 監査・省計算対応の負荷増、再配置で不安と疲労が増す / 首都圏業務支援株式会社: 監査責任と顧客対応負荷増、再学習は必須化 / 北関東精密加工株式会社: 配置転換と手順順守が増え負荷。雇用維持で離職は減る
WE066	72	世界イベント	地政学SNS不安拡散の高止まり	0.66	全体	不安↑ 怒り↑ 逃避行動↑ 慢性負荷↑	SNS不安増幅	ウクライナ(限定戦争)、ロシア(間接衝突)	ステップ72: 財政圧力が81.4。高リスク国: ウクライナ(限定戦争)、ロシア(間接衝突)。日本の緩衝政策余力は21.5。	危機情報がSNSで増幅し、不安と怒りが日常会話に入り込む。 新しい事件というより、高い不安が続いて疲労感を生む。
WE067	72	制度制約	財政制約による支援遅れの高止まり	1.00	全体	制度信頼↓ 裏切られ感↑ 慢性負荷↑	日本社会状態	日本	ステップ72: 財政圧力が81.4。高リスク国: ウクライナ(限定戦争)、ロシア(間接衝突)。日本の緩衝政策余力は21.5。	財政圧力により若者支援や生活支援が遅れ、制度への失望が出やすい。 新しい事件というより、高い不安が続いて疲労感を生む。
FB114	73	社会反応	生活防衛シフト	0.31	全体	生活コスト不安↑ 子ども意向↓	若者・現役行動フィードバック	日本国内	情報過敏24.6、生活防衛21.2、制度要求19.7	家計防衛が優先され、将来投資や子どもを迎える判断が後回しになる。
OE073	73	組織判断	企業・組織の採用育成判断	0.44	若者・現役世代	育成経路↑ 地域接続↑	組織運営LLM	日本	未来通信システム株式会社: 新卒は厳選維持、中途は統制・省計算設計・調達を増枠 / 北関東精密加工株式会社: 新卒は最小枠維持し超厳選。中途は即戦力に集中 / 首都圏業務支援株式会社: 新卒は最小維持。中途はAI監査・顧客折衝を即戦力で厳選	未来通信システム株式会社: AI適性重視で選別不安増、入社前学習負担が常態化 / 北関東精密加工株式会社: 採用枠縮小で不安増。技能+AI補助の学習機会は増える / 首都圏業務支援株式会社: 新卒枠は細り不安増。だが運用/説明スキルで成長機会は残る 現役側には 未来通信システム株式会社: 省計算・監査対応へ再学習圧、外注化で職域再編が進む / 北関東精密加工株式会社: 職務転換と再教育が常態化。外注調整で負荷変動も増す / 首都圏業務支援株式会社: 省人化で配置転換増。監査・顧客対応へ再学習負荷が上がる
FB115	74	社会反応	制度要求の可視化	0.26	全体	制度応答↑ SNS不安↑	若者・現役行動フィードバック	日本国内	生活防衛25.4、制度要求24.8、情報過敏20.2	怒りや制度要求が可視化され、政策対応への期待と失望が同時に高まる。
FB116	74	社会反応	生活防衛シフト	0.38	全体	生活コスト不安↑ 子ども意向↓	若者・現役行動フィードバック	日本国内	生活防衛25.4、制度要求24.8、情報過敏20.2	家計防衛が優先され、将来投資や子どもを迎える判断が後回しになる。
OE074	74	組織判断	企業・組織の採用育成判断	0.46	若者・現役世代	育成経路↑ 地域接続↑	組織運営LLM	日本	未来通信システム株式会社: 新卒は厳選維持、中途は省計算設計・監査・調達を増枠 / 首都圏業務支援株式会社: 新卒は最小維持。中途は財務・監査・顧客折衝を即戦力で補強 / 北関東精密加工株式会社: 新卒最小枠は維持し厳選。中途は保全/自動化即戦力	未来通信システム株式会社: 基盤・監査寄り職は増、一般枠は狭まり不安が残る / 首都圏業務支援株式会社: 新卒枠が細り不安増。運用・監査スキルで抜擢の道は残る / 北関東精密加工株式会社: 採用枠は細いが育成が速まり、技能×AIの成長機会は増える 現役側には 未来通信システム株式会社: 再学習と省計算運用への適応圧、外注化で競争が強まる / 首都圏業務支援株式会社: 業務置換で再配置圧力。交渉・監査・顧客対応へ技能転換が進む / 北関東精密加工株式会社: 現場は標準化で負担減も、再配置と技能更新の圧力が強まる
FB117	75	社会反応	制度要求の可視化	0.29	全体	制度応答↑ SNS不安↑	若者・現役行動フィードバック	日本国内	情報過敏27.1、制度要求26.2、生活防衛19.8	怒りや制度要求が可視化され、政策対応への期待と失望が同時に高まる。
FB118	75	社会反応	生活防衛シフト	0.28	全体	生活コスト不安↑ 子ども意向↓	若者・現役行動フィードバック	日本国内	情報過敏27.1、制度要求26.2、生活防衛19.8	家計防衛が優先され、将来投資や子どもを迎える判断が後回しになる。
FB119	75	社会反応	情報過敏の拡大	0.29	全体	SNS不安↑ 地政学体感リスク↑	若者・現役行動フィードバック	日本国内	情報過敏27.1、制度要求26.2、生活防衛19.8	ニュースやSNSの確認が増え、外圧が日常の不安として体感されやすくなる。
OE075	75	組織判断	企業・組織の採用育成判断	0.41	若者・現役世代	育成経路↑ 地域接続↑	組織運営LLM	日本	未来通信システム株式会社: 新卒は厳選維持、中途は監査・調達・省計算設計を増枠 / 北関東精密加工株式会社: 新卒最小枠は維持し厳選。中途は保全・自動化即戦力 / 首都圏業務支援株式会社: 新卒は最小枠で継続。中途は顧客折衝・監査・AI運用を優先	未来通信システム株式会社: AI適性重視で機会は絞られるが育成投資は厚い / 北関東精密加工株式会社: 採用枠は細いが育成が速まり、早期戦力化の圧が増える / 首都圏業務支援株式会社: 新卒枠は細り不安増。短期スキル習得機会は増えるが競争が強まる 現役側には 未来通信システム株式会社: 監査・運用の説明責任が増し、再学習と職務再編が進む / 北関東精密加工株式会社: 配置転換と技能更新が常態化。雇用維持の代わり負荷は上がる / 首都圏業務支援株式会社: 運用・交渉・監査へ職務転換圧。外注調整で雇用不安も増幅
WE068	75	世界イベント	間接衝突拡大	0.72	全体	地政学リスク↑ SNS不安↑	国家LLMリスク段階	イスラエル	ステップ75: 財政圧力が84.0。高リスク国: ウクライナ(限定戦争)、ロシア(間接衝突)、イスラエル(間接衝突)。日本の緩衝政策余力は19.3。	イスラエルの間接衝突化により、SNS上の不安と将来予見性の低下が強まる。
FB120	76	社会反応	情報過敏の拡大	0.31	全体	SNS不安↑ 地政学体感リスク↑	若者・現役行動フィードバック	日本国内	情報過敏28.4、制度要求22.9、生活防衛17.0	ニュースやSNSの確認が増え、外圧が日常の不安として体感されやすくなる。
OE076	76	組織判断	企業・組織の採用育成判断	0.40	若者・現役世代	育成経路↑ 地域接続↑	組織運営LLM	日本	未来通信システム株式会社: 新卒は厳選維持、中途は監査・省計算・調達を増枠 / 首都圏業務支援株式会社: 新卒は最小枠維持。中途は顧客折衝・監査・AI運用へ集中 / 関東広域ロジスティクス株式会社: 新卒は保全/DX枠維持、現場は中途+外注で補う	未来通信システム株式会社: 監査・省計算系は機会増、一般枠は選別不安が強まる / 首都圏業務支援株式会社: 育成は即戦力寄りで不安も増えるが、監督職の道は見える / 関東広域ロジスティクス株式会社: DX/保全枠は機会維持、現場系は外注化で入口が狭まる 現役側には 未来通信システム株式会社: 監査対応と再学習負荷増、外注調整で不安定感も増す / 首都圏業務支援株式会社: 再配置とAI監督化で負荷は増減混在。非正規は調整リスク増 / 関東広域ロジスティクス株式会社: 現場は配置転換と技能再編、外注依存で不安と負荷が増える
WE069	76	世界イベント	間接衝突拡大	0.72	全体	地政学リスク↑ SNS不安↑	国家LLMリスク段階	北朝鮮	ステップ76: 財政圧力が85.4。高リスク国: ウクライナ(限定戦争)、北朝鮮(間接衝突)、ロシア(間接衝突)、イスラエル(間接衝突)。日本の緩衝政策余力は18.5。	北朝鮮の間接衝突化により、SNS上の不安と将来予見性の低下が強まる。
FB121	77	社会反応	生活防衛シフト	0.27	全体	生活コスト不安↑ 子ども意向↓	若者・現役行動フィードバック	日本国内	情報過敏28.4、制度要求23.6、生活防衛18.9	家計防衛が優先され、将来投資や子どもを迎える判断が後回しになる。
FB122	77	社会反応	情報過敏の拡大	0.31	全体	SNS不安↑ 地政学体感リスク↑	若者・現役行動フィードバック	日本国内	情報過敏28.4、制度要求23.6、生活防衛18.9	ニュースやSNSの確認が増え、外圧が日常の不安として体感されやすくなる。
OE077	77	組織判断	企業・組織の採用育成判断	0.43	若者・現役世代	育成経路↑ 地域接続↑	組織運営LLM	日本	未来通信システム株式会社: 新卒は厳選継続、中途は監査・省計算・調達を優先増枠 / 桐野市産業雇用課: 重点業種の採用支援は維持、補助は統合し単価縮小 / 首都圏業務支援株式会社: 新卒は最小枠維持。中途は財務・監査・AI運用に集中	未来通信システム株式会社: 採用は専門偏重で不安拡大、基礎+統制学習が必須化 / 桐野市産業雇用課: 採用枠は重点へ偏り不安増、訓練は短期で入口は広がる / 首都圏業務支援株式会社: 新卒枠は狭いが、AI監督・手順化スキルで残存ルートが増える 現役側には 未来通信システム株式会社: 省計算・監査対応で再訓練増、間接部門は選別圧力 / 桐野市産業雇用課: 転籍・再訓練が増え負担増、失職急増は抑制されやすい / 首都圏業務支援株式会社: 現役はAI併用前提の品質/監査へ再配置圧。外注側に不安定化
FB123	78	社会反応	生活防衛シフト	0.27	全体	生活コスト不安↑ 子ども意向↓	若者・現役行動フィードバック	日本国内	情報過敏28.8、生活防衛19.1、制度要求18.2	家計防衛が優先され、将来投資や子どもを迎える判断が後回しになる。
FB124	78	社会反応	情報過敏の拡大	0.32	全体	SNS不安↑ 地政学体感リスク↑	若者・現役行動フィードバック	日本国内	情報過敏28.8、生活防衛19.1、制度要求18.2	ニュースやSNSの確認が増え、外圧が日常の不安として体感されやすくなる。
OE078	78	組織判断	企業・組織の採用育成判断	0.45	若者・現役世代	育成経路↑ 地域接続↑	組織運営LLM	日本	未来通信システム株式会社: 新卒は厳選維持、中途は監査・省計算・調達を増枠 / 北関東精密加工株式会社: 新卒は最小枠維持し厳選。中途は保全・品質・生産技術優先 / 桐野市産業雇用課: 重点業種の採用支援は維持、補助は一本化し交付は成果連動	未来通信システム株式会社: 選別不安が増す一方、統制・省計算系の入口は拡大 / 北関東精密加工株式会社: 新卒枠は細るが育成は早まる。選別不安と現場適応負荷が増す / 桐野市産業雇用課: 支援の選別感が増し不安拡大、ただし重点枠は就労機会が残る 現役側には 未来通信システム株式会社: 運用統制と再学習負荷が増加、外注化で不安定化も / 北関東精密加工株式会社: 技能置換不安が続く。再学習と配置転換が増え疲労が蓄積 / 桐野市産業雇用課: 急失職は抑えるが再配置圧力増、制度不信が不満として残りやすい
WE070	78	世界イベント	地政学SNS不安拡散の高止まり	0.74	全体	不安↑ 怒り↑ 逃避行動↑ 慢性負荷↑	SNS不安増幅	ウクライナ(限定戦争)、ロシア(間接衝突)、イスラエル(間接衝突)	ステップ78: 財政圧力が85.3。高リスク国: ウクライナ(限定戦争)、ロシア(間接衝突)、イスラエル(間接衝突)。日本の緩衝政策余力は17.8。	危機情報がSNSで増幅し、不安と怒りが日常会話に入り込む。 新しい事件というより、高い不安が続いて疲労感を生む。
WE071	78	制度制約	財政制約による支援遅れの高止まり	1.00	全体	制度信頼↓ 裏切られ感↑ 慢性負荷↑	日本社会状態	日本	ステップ78: 財政圧力が85.3。高リスク国: ウクライナ(限定戦争)、ロシア(間接衝突)、イスラエル(間接衝突)。日本の緩衝政策余力は17.8。	財政圧力により若者支援や生活支援が遅れ、制度への失望が出やすい。 新しい事件というより、高い不安が続いて疲労感を生む。
FB125	79	社会反応	情報過敏の拡大	0.34	全体	SNS不安↑ 地政学体感リスク↑	若者・現役行動フィードバック	日本国内	情報過敏30.2、制度要求20.6、生活防衛17.8	ニュースやSNSの確認が増え、外圧が日常の不安として体感されやすくなる。
OE079	79	組織判断	企業・組織の採用育成判断	0.44	若者・現役世代	育成経路↑ 地域接続↑	組織運営LLM	日本	未来通信システム株式会社: 新卒は厳選継続、中途は財務最適化・監査を増枠 / 首都圏業務支援株式会社: 新卒は小枠維持。中途はAI運用・監査・営業交渉に集中 / 関東広域ロジスティクス株式会社: 新卒は保全/運行DX枠維持、現場は中途+外注優先	未来通信システム株式会社: 採用厳選で不安増、統制・省計算スキルが武器化 / 首都圏業務支援株式会社: 新卒枠は細く競争増。説明責任訓練で成長も疲労ケアが鍵 / 関東広域ロジスティクス株式会社: 新卒枠は絞られ不安、ただし保全/DX職の機会は残る 現役側には 未来通信システム株式会社: 再学習と説明責任が常態化、外注調整で不安定感 / 首都圏業務支援株式会社: 再配置で監査・折衝負荷増。外注調整で不安定感、再学習圧力 / 関東広域ロジスティクス株式会社: 現場は外注圧力増、社員は保守/AI運用へ再配置負荷
FB126	80	社会反応	情報過敏の拡大	0.43	全体	SNS不安↑ 地政学体感リスク↑	若者・現役行動フィードバック	日本国内	情報過敏35.1、制度要求16.7、生活防衛10.7	ニュースやSNSの確認が増え、外圧が日常の不安として体感されやすくなる。
OE080	80	組織判断	企業・組織の採用育成判断	0.50	若者・現役世代	採用不安↑ 若手育成経路↓	組織運営LLM	日本	関東広域ロジスティクス株式会社: 新卒は保全/運行DX枠維持、現場は中途+外注抑制 / 未来通信システム株式会社: 新卒は厳選維持、中途は監査・省エネ運用を増枠 / 首都圏業務支援株式会社: 新卒は小枠維持。中途はAI運用・監査・顧客交渉に集中	関東広域ロジスティクス株式会社: 配車DX/保全に入口集中、現場職の不安と選別感が増す / 未来通信システム株式会社: 厳選強化で不安増、統制・運用スキル需要が伸長 / 首都圏業務支援株式会社: 採用は狭まり不安増。面談強化で定着は底上げ、AI実務経験は得やすい 現役側には 関東広域ロジスティクス株式会社: 配置転換と技能転換が増え、外注縮小で負荷が上がる / 未来通信システム株式会社: 省計算・監査対応の再学習圧力増、外注連携が拡大 / 首都圏業務支援株式会社: 再配置と手動切替で負荷増。雇用は維持寄りだが外注調整で不安定感
WE072	80	世界イベント	間接衝突拡大	0.72	全体	地政学リスク↑ SNS不安↑	国家LLMリスク段階	北朝鮮	ステップ80: 財政圧力が86.5。高リスク国: ウクライナ(限定戦争)、北朝鮮(間接衝突)、ロシア(間接衝突)、イスラエル(間接衝突)。日本の緩衝政策余力は16.6。	北朝鮮の間接衝突化により、SNS上の不安と将来予見性の低下が強まる。
WE073	80	世界イベント	エネルギー価格ショックの悪化	0.26	全体	生活コスト↑ 子ども意向↓	エネルギー価格圧力	ウクライナ(限定戦争)、北朝鮮(間接衝突)、ロシア(間接衝突)、イスラエル(間接衝突)	ステップ80: 財政圧力が86.5。高リスク国: ウクライナ(限定戦争)、北朝鮮(間接衝突)、ロシア(間接衝突)、イスラエル(間接衝突)。日本の緩衝政策余力は16.6。	エネルギー圧力が高く、家計と移動・電気代への不安が増える。 直近で悪化しており、前よりも日常の判断に入り込みやすい。
FB127	81	社会反応	制度要求の可視化	0.43	全体	制度応答↑ SNS不安↑	若者・現役行動フィードバック	日本国内	制度要求34.1、生活防衛26.2、情報過敏22.5	怒りや制度要求が可視化され、政策対応への期待と失望が同時に高まる。
FB128	81	社会反応	生活防衛シフト	0.40	全体	生活コスト不安↑ 子ども意向↓	若者・現役行動フィードバック	日本国内	制度要求34.1、生活防衛26.2、情報過敏22.5	家計防衛が優先され、将来投資や子どもを迎える判断が後回しになる。
OE081	81	組織判断	企業・組織の採用育成判断	0.45	若者・現役世代	育成経路↑ 地域接続↑	組織運営LLM	日本	未来通信システム株式会社: 新卒は厳選維持、中途は監査・省電力運用を増枠 / 首都圏業務支援株式会社: 新卒は最小枠維持。中途はAI運用・監査・顧客折衝に集中 / 関東広域ロジスティクス株式会社: 新卒は保全/運行DX枠維持、現場は中途中心で補う	未来通信システム株式会社: 採用厳選で不安増、監査・省計算スキルが有利 / 首都圏業務支援株式会社: 新卒枠は細く不安増。AI運用スキル獲得で定着は一部改善 / 関東広域ロジスティクス株式会社: DX枠は成長機会増、現場枠は絞られ不安が残る 現役側には 未来通信システム株式会社: 統制対応と再学習負荷増、外注化で職域再編が進む / 首都圏業務支援株式会社: 監査・説明責任の負荷増。再配置で雇用は守るが学習圧が強い / 関東広域ロジスティクス株式会社: 再配置と多能工化が進み、負担増と学習圧が強まる
FB129	82	社会反応	情報過敏の拡大	0.38	全体	SNS不安↑ 地政学体感リスク↑	若者・現役行動フィードバック	日本国内	情報過敏32.1、制度要求19.0、生活防衛13.4	ニュースやSNSの確認が増え、外圧が日常の不安として体感されやすくなる。
